76,18
74,-30
-8,9
-16,-39
-90,57
-13,-33
41,38
-52,56
-41,68
67,-92
-86,-54
20,33
-2,-73
24,25
43,-17
12,15
77,-95
-82,39
-63,22
9,-33
23,-59
-85,24
19,63
23,-77
-69,41
74,48
46,-100
1,96
-50,82
-11,72
-38,96
72,27
12,-7
-99,-41
71,-9
74,34
-12,52
33,74
-56,-24
-60,-82
24,-66
93,-48
12,32
-96,-50
-19,63
-40,-13
-16,89
-49,68
42,-39
32,19
-87,33
85,78
-6,65
-86,-4
3,-43
23,7
-30,-49
22,-46
-2,73
-69,66
66,72
99,-97
20,96
-72,-33
-36,-44
8,76
83,-72
-90,25
79,-18
21,53
4,-41
-20,-55
67,70
-28,-47
32,-58
76,-1
57,-82
85,35
-61,16
11,94
-14,-21
15,42
2,-16
-12,5
-18,6
-96,-30
-62,18
-32,-92
-25,45
100,37
-77,-87
35,61
-91,-83
8,86
96,-56
-7,56
7,1
-62,98
-64,-17
-46,-53
82,-25
-92,1
-40,-99
91,-31
77,-78
91,-21
-74,-69
-23,-85
-7,-66
88,-35
-55,-78
82,28
36,19
21,-15
50,16
46,-65
-96,93
54,-61
46,83
-49,80
31,53
31,-47
-36,66
-54,-34
-92,-66
-5,0
-58,-30
-74,84
48,64
2,-26
22,2
-6,83
52,-30
-46,-25
-26,66
75,44
8,31
-83,-11
75,35
33,-76
69,-88
-96,-55
73,-5
79,1
-78,7
23,-79
68,32
-93,50
-3,46
-50,-14
-57,42
-43,75
-77,-84
-27,32
35,17
62,-24
48,-90
100,63
71,-4
46,6
-73,-23
27,33
85,-47
-55,95
-8,3
-97,-33
-60,15
-60,-93
54,-93
-43,-69
-89,-23
-23,59
-3,64
39,-55
-61,0
7,-29
82,82
98,63
92,53
87,-23
33,60
47,53
-2,1
-77,90
-11,93
56,-10
-87,56
3,33
-88,98
97,-24
4,-69
61,71
-66,39
73,-33
-48,-56
16,40
-48,-73
48,-58
-21,-91
-9,76
28,32
89,-37
11,-73
-68,-37
-16,-100
-94,62
-42,0
12,51
-39,-83
-10,-56
18,33
-69,-78
66,74
-97,48
-63,20
-28,60
-86,15
100,-71
-50,-66
-27,54
-9,-40
-55,75
-4,-31
79,70
96,10
74,-53
36,86
-75,-32
23,11
-3,-33
37,-79
-26,-79
-40,48
-91,-51
91,-23
28,23
49,-92
-74,-100
26,-50
55,-82
51,96
-5,10
87,-30
93,91
19,-94
-32,-31
42,10
-82,76
-1,-81
32,63
2,-17
-50,-23
68,5
-24,-66
73,-68
-46,51
-51,-12
99,-61
31,-72
72,-13
4,16
-93,-1
-44,-76
35,33
-49,82
-84,97
-26,80
-42,65
-62,-13
65,18
-9,-28
38,42
-39,-57
39,-81
63,-44
-62,43
-74,16
14,25
25,-80
26,-73
93,90
96,-48
29,64
-22,21
-54,62
76,-47
-3,-42
-74,77
-44,-78
27,69
-91,-24
-75,57
97,-45
-55,14
-23,-37
-19,-98
-67,-83
-83,20
8,29
-33,0
60,93
-68,-17
58,-91
-27,46
-82,-16
97,91
70,89
-61,-65
39,-43
-96,-80
-15,57
-89,99
-63,91
79,-35
-4,-49
76,78
-42,-22
-55,-89
86,-20
63,64
-50,84
-90,42
-54,37
-22,-96
70,-49
-67,54
-32,-56
-88,-70
97,-64
82,-99
77,-84
31,-73
-49,-30
8,-55
-34,96
-4,59
-39,-87
15,-76
71,-84
85,-1
21,-75
87,88
33,64
80,-21
-35,72
-72,100
-39,61
-98,65
-78,43
19,12
-69,15
74,81
-20,6
-14,29
-64,-33
-42,-67
-81,71
-34,-60
-18,-33
7,-35
81,92
-51,-6
64,-93
-49,-92
46,53
94,69
-42,-25
10,20
-51,-92
-31,-40
8,-28
58,79
-27,-13
-75,-9
62,-29
78,41
-29,-79
26,-93
-32,7
-7,-36
28,82
59,-44
-7,89
36,92
84,-18
24,-15
55,-33
56,-80
6,98
-6,-95
-39,-17
71,-29
-57,38
50,40
-43,0
-34,-76
48,22
30,89
15,-76
84,-32
58,58
-90,-68
-69,34
-43,-37
-63,-56
-47,-66
26,5
-22,91
-78,19
34,7
-77,87
-85,53
17,43
-57,86
-27,-16
97,36
98,100
72,91
-67,77
26,99
-38,-98
-42,-57
-70,-18
91,38
-66,62
93,48
63,-14
-78,84
6,-63
95,-64
7,-78
17,-27
3,-63
34,70
-77,18
-95,-9
-85,-75
-99,56
-89,-67
19,-78
-18,-85
42,-21
46,-14
73,-57
-3,-37
91,-21
-90,-31
-14,-11
6,69
70,83
39,62
71,76
-18,-83
87,69
18,1
54,53
-50,-17
31,35
71,-40
-37,-43
-25,12
79,44
-72,12
88,-56
-93,2
58,16
82,55
92,88
0,-81
82,16
79,96
7,8
1,-91
-28,-61
-12,70
-75,-75
15,12
-87,-75
80,-2
100,-63
71,78
48,-3
88,28
95,44
-31,22
98,-70
-21,-52
-10,-18
-60,86
89,14
-39,-31
46,91
-49,13
-88,45
6,-14
-9,40
36,-71
-11,13
-69,68
-39,96
-85,-45
-56,85
44,-22
35,-26
56,4
89,18
95,-61
72,-66
-13,-75
52,-27
3,56
8,4
-79,-48
41,82
-41,28
60,83
-81,-96
6,0
87,-6
31,-34
31,-60
-2,91
-3,-11
92,-37
-45,14
-32,84
-66,-21
-21,48
59,33
73,-32
78,32
23,-93
4,18
-98,59
7,-8
44,-5
86,39
39,41
-68,-41
79,73
-64,51
-70,-29
22,-62
58,-6
37,-85
86,70
-63,-48
38,93
97,9
90,39
-10,-37
-64,46
15,13
10,-38
71,95
-18,39
-62,4
40,-38
-44,-78
-28,29
-99,-45
-1,89
10,-9
-3,-1
-81,-33
54,61
-37,7
8,15
61,83
59,-55
18,96
-92,-40
-77,34
-37,-67
-12,-50
2,11
17,-54
82,54
42,-84
69,-82
-97,92
-58,46
-48,-73
35,-87
-13,-36
-4,77
-89,-9
-79,82
75,87
-4,-41
-59,28
-97,27
-35,35
-57,-92
65,36
-90,-64
-84,64
-56,-87
6,39
-83,-15
-27,65
92,-15
-27,42
34,-90
-24,-76
-34,-3
38,-65
-67,37
29,33
-85,-55
74,72
70,49
21,99
2,-97
-21,34
50,38
44,19
-81,-59
89,-35
-26,-57
-62,58
26,-98
-2,-77
-25,96
13,-28
50,18
-45,-25
-78,56
80,-66
66,67
1,-39
-3,-41
-20,15
46,38
39,-74
-32,75
-1,46
-9,65
39,38
91,65
-59,91
33,51
-73,9
-6,2
89,59
94,77
11,-5
66,-23
-81,38
-54,-70
-54,-80
96,71
-20,-47
-90,-11
37,-55
79,-22
38,3
87,29
8,24
-44,78
-7,-50
-26,-20
-92,85
29,-67
-17,-2
-21,36
-46,-18
39,-62
-68,52
3,-78
91,-91
53,15
27,33
-49,45
57,-9
-83,-36
64,-38
-59,-49
40,53
58,88
90,74
47,-79
-25,-62
5,-26
8,-79
-99,26
37,48
-86,-6
-80,3
-75,33
10,-2
94,26
49,-92
-56,67
-38,80
44,-67
-17,97
-37,56
-94,-24
67,-53
12,5
48,-29
100,-99
-74,59
-7,-8
-18,-25
86,-44
76,-88
-85,85
-88,-92
6,91
90,-68
61,57
46,65
39,96
14,-12
1,87
-27,54
-60,-14
-66,92
-13,-19
-70,-77
14,-55
9,99
7,76
75,38
14,-81
23,-52
37,-88
-99,-39
17,84
90,-28
4,-4
36,-80
41,-28
-94,-82
24,39
-4,-78
21,-44
-30,-33
32,-22
94,78
-53,-21
-71,21
53,45
-22,-79
95,-87
-56,43
-63,-6
-16,21
-57,1
76,-27
-71,4
-51,-11
-68,35
-9,5
37,49
-93,-57
-20,-62
68,90
-79,12
87,18
87,80
-98,83
-47,89
22,74
39,-58
26,40
-96,-58
51,12
96,29
14,-61
21,-36
-23,7
33,29
85,19
1,-99
44,14
-49,56
77,20
16,-89
22,35
-69,-73
10,-73
43,20
-82,54
-7,20
-1,-17
81,38
83,-92
94,44
-68,-35
55,39
-96,53
11,-57
89,-96
-32,33
9,35
62,-55
62,64
48,19
-98,-92
31,20
-75,31
-96,29
-74,-57
-26,53
29,-93
-72,-97
-97,-63
-77,-84
-28,-67
86,-23
-20,-65
24,29
-82,17
-59,96
-1,-78
80,5
-50,-49
-22,-71
-86,-69
23,73
-27,67
-43,-71
-82,-54
-85,-88
-53,-45
-37,-46
-25,51
-47,-67
-86,67
80,-90
-95,-72
74,24
11,95
92,91
-77,-29
84,30
-7,20
-36,-37
-100,-25
74,79
76,-4
-87,-23
33,-35
-33,0
53,57
85,-98
67,43
-92,-35
-61,22
-74,84
10,-70
6,4
-49,17
-22,-97
26,38
39,-11
-90,22
-15,-12
-45,24
-54,16
-4,-30
-15,-63
88,37
88,11
-25,-95
6,-5
33,80
88,25
-47,85
-2,30
-61,88
47,-63
68,-65
78,-26
-84,61
-52,-17
32,-38
97,71
1,76
83,2
-19,-17
98,-90
8,-43
-46,48
32,-25
-8,-26
-98,32
-49,-6
-60,-14
-28,-85
18,38
13,34
71,26
-64,-88
25,-83
90,-75
22,94
-30,-33
51,-47
57,11
-66,99
-15,-79
-76,-59
68,91
-45,-87
13,-78
88,65
-67,37
81,-90
93,11
-99,-92
22,66
-88,65
-98,-54
100,-98
91,87
-76,-91
-54,7
20,50
-45,-73
-96,32
71,-37
-7,-83
-41,-6
-83,1
74,-34
35,1
25,-83
-91,-27
63,-2
73,64
65,-97
82,-79
94,-17
67,22
21,20
-84,60
61,-70
94,-44
3,-82
89,-44
2,-81
26,-95
4,12
-41,-5
35,-24
71,3
-59,35
-13,99
80,2
-90,-41
-80,-100
80,75
-38,-95
44,23
89,4
44,3
-38,-80
92,-71
-73,-16
-4,49
68,87
-94,-41
21,64
83,-59
-74,-45
50,-99
33,26
-16,80
-29,-14
79,19
-100,-64
-73,-25
93,-96
-22,13
65,-47
-23,78
52,-11
81,54
11,15
-84,-78
51,-27
40,-36
62,-52
84,62
41,71
80,-22
-37,-88
1,53
-15,-82
65,-50
-31,-95
-13,21
27,8
11,77
57,-92
98,-54
32,-63
36,81
76,-73
74,31
82,39
4,93
-4,55
-78,67
2,-63
98,18
13,-1
94,-62
-86,70
-79,38
100,80
57,36
-88,12
26,-51
-10,-12
-5,3
0,3
31,19
-43,-16
31,-100
-11,-82
-26,33
26,19
-58,-35
70,-1
-36,98
-23,69
17,-35
-52,93
-49,50
-37,94
13,-77
82,-4
-62,65
54,89
-83,-67
-36,-69
-53,-66
30,11
-46,-97
85,55
93,-72
6,6
-47,-7
-10,10
-98,9
-3,-60
-25,26
3,1
12,-14
20,73
-59,95
99,-65
-26,61
3,-37
-100,27
3,91
-71,-18
6,-71
-96,-15
95,-30
6,-19
86,35
-67,-51
3,-67
19,33
-53,-92
41,46
5,-66
81,15
-34,53
-16,17
7,-17
82,-29
54,24
-8,76
-79,-75
36,-5
-17,1
-81,79
32,-16
-44,-64
-41,-44
65,-40
-19,-57
91,50
89,59
-50,-96
-29,-86
18,-51
-56,-55
56,98
-62,-7
0,-69
62,87
52,35
-76,73
-29,-41
73,43
-6,81
73,42
72,58
-51,-68
53,2
-23,-65
83,40
-97,78
-28,51
56,-71
88,-37
-26,12
-80,-40
-65,-80
-2,-12
77,91
-66,88
77,1
-56,-64
20,96
6,-76
-28,-65
37,-15
43,99
-98,37
-67,21
93,-36
37,-69
-69,49
-45,-92
-32,-89
-63,26
-34,78
71,36
62,-40
92,-62
22,94
-4,-15
-80,-7
11,77
34,27
69,64
-9,70
98,-23
18,24
-5,69
53,77
-49,-21
2,0
50,-29
75,-63
-100,62
6,33
85,-72
-52,83
95,-14
32,24
-78,48
-69,73
92,-9
81,18
97,-24
-25,31
-82,-21
73,-82
-90,60
-50,2
24,25
-81,-15
95,-51
90,-75
73,67
-15,-78
48,-23
6,-85
-12,88
-31,-14
12,-82
-62,53
-18,-46
-73,-35
11,65
90,85
14,-2
17,-78
-25,22
13,-100
-39,-30
7,65
64,-76
-97,19
12,88
-51,-33
72,-75
-32,17
-76,-5
82,-5
37,-18
4,45
-34,53
-66,78
-82,29
-39,62
-78,70
-60,-82
-24,-66
-70,39
55,88
20,54
-9,44
23,90
7,17
52,-6
31,73
36,98
-55,47
86,63
-96,58
-49,46
-18,-56
66,40
9,85
50,23
-81,99
31,-30
-58,80
99,-33
-50,30
-67,-86
-58,-24
-23,-23
69,63
23,-10
19,-21
50,-72
42,-50
-56,-27
24,-97
40,-87
-75,-79
-42,66
-18,6
30,91
-65,-71
7,16
8,-40
25,91
-20,-75
22,-69
99,-57
-56,20
58,-51
92,-26
-98,25
-49,-1
-29,-83
-2,-77
74,74
16,36
32,6
9,-21
-79,38
40,-55
7,8
19,100
79,-73
-27,59
52,30
21,34
-17,-18
51,73
-25,75
76,68
-19,-1
74,-27
36,27
22,33
5,4
-99,-1
-64,16
-5,18
-27,81
-1,52
-61,42
-60,11
21,99
-5,60
-56,47
17,-60
-18,52
-18,36
-46,-100
-30,-7
97,77
-90,-8
16,-23
26,-14
71,55
61,70
23,-29
-34,16
76,81
84,-67
-45,85
27,31
59,-1
67,-61
-1,-18
8,16
-21,35
73,20
10,20
48,60
57,-47
-42,0
72,53
-32,-68
28,96
-10,14
76,45
-4,-51
-2,42
22,54
86,-49
5,-41
-2,62
59,75
-59,13
-22,57
14,-99
-3,0
60,48
-5,14
37,-55
-23,-51
-36,-55
-49,45
-20,-80
-74,27
-60,-51
-100,17
-28,39
-3,-58
0,-37
-46,-17
-74,46
-4,95
-51,62
-2,98
64,-91
32,-78
-16,-71
37,29
-10,87
-76,96
55,17
77,-44
-14,1
80,86
-90,1
-35,-17
-46,86
96,-31
11,60
40,20
74,-11
80,22
-56,7
-65,89
90,6
-81,15
83,93
-44,-83
70,88
-52,81
86,-59
8,-5
79,-93
-56,47
-88,-81
-72,77
47,10
-9,45
98,23
40,14
-70,-93
-17,80
-12,52
64,-8
-78,19
-6,-5
-3,66
-100,64
-26,20
54,28
62,-24
-57,-40
48,11
-3,-63
11,-47
-45,-52
47,-54
18,70
63,0
46,-72
-1,-97
65,99
-65,-64
13,20
60,-76
25,77
-98,-79
14,39
-100,33
11,-16
-37,-32
-86,-3
-91,-48
-43,-60
-63,-49
89,-52
56,86
-28,69
-87,-26
43,19
59,-3
54,-98
-79,91
7,100
61,-93
34,-66
96,-57
-42,-86
89,10
52,82
20,-44
12,-2
4,96
-25,-60
-23,69
41,-68
99,71
49,18
-63,-36
24,27
95,-72
64,-65
-13,69
50,-89
80,-19
56,34
68,-41
13,-24
-85,57
21,57
-73,81
28,-54
-92,-16
28,89
52,74
63,-30
50,90
-84,15
74,68
15,-27
60,12
19,98
3,34
13,-49
-32,37
67,-82
-53,77
-42,66
90,75
-52,-81
-47,48
-99,61
-42,36
1,-65
-37,72
56,63
85,2
-70,28
82,77
-98,-7
-54,-27
34,-31
88,69
46,-60
-64,48
46,93
54,-47
74,-25
-95,-80
42,-76
75,62
-72,87
94,-54
38,-79
34,70
-34,-95
6,84
-46,-41
49,-14
-96,92
47,-88
-69,-17
92,91
-61,85
90,68
-46,-45
68,27
-90,-53
-29,48
89,90
-4,32
89,92
-11,-1
-34,57
64,-90
-24,-66
-3,-75
61,-88
-20,20
25,61
17,-91
7,-19
-24,-53
-92,99
12,59
-14,-65
-61,-42
-27,64
-44,-16
37,-1
-98,-70
-75,-94
-25,-42
94,-85
-33,-45
-86,-5
-34,-82
-59,-40
-67,-56
-86,-66
-2,76
97,-8
-6,81
-15,11
-96,-62
-39,-50
-17,-55
-69,-70
60,-87
-76,-9
-46,-43
-91,63
-93,-6
-4,17
94,73
-25,8
-98,53
-3,-30
-60,-27
-56,29
-86,17
-12,-56
-86,-91
30,33
42,-91
5,32
-56,-82
-50,-93
71,-37
84,49
-90,-43
9,10
41,-2
-19,-16
11,-9
-54,-11
-81,-98
36,79
13,-76
49,-65
41,-23
62,17
20,53
58,19
8,-96
49,-40
-75,-18
-66,-74
47,20
-85,16
-58,-67
-19,-26
-82,89
-82,3
21,83
-58,27
74,77
23,-84
43,63
-51,91
-4,77
45,77
-55,77
-45,72
-65,-76
76,-92
-25,-52
-65,74
33,-42
-67,-13
-26,32
93,98
-2,71
-62,-66
15,-62
31,39
-63,60
-71,86
-59,-31
77,-27
85,51
-71,-86
84,-91
58,-85
-82,-12
-76,57
91,-71
15,-88
-82,55
-87,-44
-89,63
-7,-82
-100,-20
85,-40
17,-75
-84,-42
4,2
-30,-66
38,90
-59,-35
-89,-60
-24,-43
87,-97
92,85
29,32
83,81
29,73
-52,-51
-52,77
-46,64
-99,-24
96,-82
-67,71
73,43
-22,-78
77,51
-74,14
72,83
7,-29
-81,-80
26,-16
-89,9
91,90
-54,90
58,50
-68,62
9,-10
82,82
-67,-78
88,37
-32,66
-48,-35
-54,63
26,-79
-14,-69
-71,-57
-78,-80
8,-14
-82,-58
82,-99
-42,34
13,-74
-99,50
-63,6
-37,12
-27,-34
-6,-64
40,-86
-51,28
13,23
40,24
-24,54
37,-22
-81,32
78,97
-21,-8
-67,80
-55,-89
44,-22
-23,-9
65,-89
-89,-91
-27,56
99,54
28,46
2,-71
-60,90
80,100
-46,-26
52,24
18,39
-51,-11
5,55
42,-66
-90,15
-27,24
86,-48
42,-29
-58,58
-98,16
73,-94
83,-92
-21,-88
51,38
-84,-40
-83,-73
-61,-38
78,-66
-95,-63
-17,-4
-66,-28
-24,94
73,-24
-56,-32
-33,-79
83,-33
30,59
-62,-76
-18,-52
-76,23
-19,-41
99,-55
28,-8
54,-75
-33,17
-94,4
-79,35
-35,40
74,-50
-13,-77
65,-32
-6,-70
4,74
15,79
68,71
85,20
-52,44
-20,89
-47,32
-32,-81
-90,-94
-92,-92
-96,-77
-96,13
62,57
41,26
-65,-57
24,-7
72,15
81,-43
84,36
-2,18
29,-85
64,95
27,-10
-12,-28
65,-54
-53,70
-54,29
76,70
-48,-93
-15,76
54,57
-58,43
-65,72
-6,98
-94,-88
-38,-39
-28,-25
29,98
-38,-30
-13,-41
94,37
-90,56
43,24
-41,70
20,-41
-98,-48
-81,83
-93,38
56,46
62,68
93,77
24,98
-21,-91
10,-97
-54,-99
70,43
-23,82
-97,-90
-88,-21
0,-45
-68,34
76,73
86,-8
41,-89
24,-72
-44,22
80,53
68,16
43,-7
87,47
-61,-89
-54,-90
-39,-60
18,-92
-80,-32
-35,58
20,43
-35,-6
-15,65
71,-30
-38,-94
77,-87
41,-5
-49,30
28,-76
-4,52
20,-56
-93,19
-2,-7
-90,12
94,-32
28,-18
27,-31
36,75
-42,-1
65,42
-32,-42
47,-31
-64,15
-1,51
-23,5
61,-3
30,81
-84,98
4,92
-60,-80
-64,-91
48,84
65,76
81,98
13,21
75,96
-82,-64
-38,-50
74,-54
93,89
65,-65
-67,-44
44,14
72,-71
46,2
65,63
-21,-50
-7,-96
44,-36
76,-19
23,-70
-86,-7
47,100
82,-23
-65,-54
-18,13
-1,-55
53,-76
-84,4
-22,21
-48,28
50,10
46,-43
-24,-33
-76,-6
-37,-35
3,81
25,94
33,-24
32,97
-17,-86
51,-43
64,-32
-71,-80
71,-38
22,66
8,-96
62,-37
81,-89
-53,13
89,81
90,-65
-30,-44
43,96
0,0
59,-66
97,47
4,-89
-76,-47
-47,88
-45,42
37,-97
-49,-65
-22,96
67,-42
23,100
-99,76
-96,72
99,94
-74,41
-69,64
-32,86
10,-24
-94,91
25,68
10,50
24,-37
92,-66
-22,-56
-91,65
-76,-51
47,-100
-23,-32
26,-40
-28,-46
11,96
4,-85
-39,35
8,-12
60,56
-59,-75
9,-23
50,98
64,95
-94,-52
36,-51
-41,-91
36,19
-13,-31
-98,87
-91,-100
-64,51
11,35
31,24
-46,44
11,-26
69,91
97,-69
-10,30
-39,-20
92,87
-2,-80
99,-87
-96,8
-83,-73
27,-42
58,-56
-90,-31
14,89
35,75
-90,-35
-79,69
63,81
17,41
78,82
94,33
72,44
47,-20
37,38
78,-90
88,91
-29,-68
46,-71
-100,-75
-17,76
-13,-59
-20,23
-90,81
60,20
21,-50
96,-40
-53,-96
-99,-25
52,-89
7,-80
5,43
-41,-9
-79,71
89,-84
-52,-9
-34,-81
68,-87
-37,-43
-83,-3
30,-100
98,-13
8,39
15,-81
-14,-54
13,7
-25,-74
8,43
-88,-94
22,16
-74,-10
-7,-64
-28,-40
-100,-94
-15,97
-45,-34
38,-88
-3,-94
-70,-41
-39,26
16,-70
62,-23
-14,33
65,-49
-79,51
-58,29
37,-55
82,36
-16,-62
-33,-74
49,1
-93,71
93,-51
3,-8
-5,-86
22,-83
-34,-4
-67,98
-29,-48
50,-47
29,-10
57,67
-75,84
-69,96
84,73
-77,3
-56,-52
60,55
35,-83
-86,11
56,-41
93,-81
6,-20
88,-76
92,-84
10,-6
3,44
100,17
-65,-20
1,51
31,-58
40,-34
41,-30
54,31
25,10
-93,-78
-52,-97
-7,-52
9,40
-92,34
88,63
-31,-38
-32,-4
-41,40
81,81
67,90
95,-57
-7,45
63,44
68,16
-75,-59
80,-80
21,19
-59,20
91,-81
95,-16
29,50
70,-80
25,-36
22,-30
87,47
-42,57
-45,-92
12,-14
-15,9
13,-56
-61,-100
85,-81
-36,-19
-20,94
-55,-25
-52,-80
-22,-45
21,10
-3,-22
-8,-55
14,43
-44,-15
-62,81
22,56
-17,-61
25,79
39,-8
87,-42
-68,-28
-26,-66
82,80
92,4
26,-100
-78,58
-14,-93
45,-15
83,28
66,87
-2,18
41,-70
-32,3
-91,62
-7,15
29,-59
83,-3
-81,-45
26,-32
-40,-63
92,46
-42,44
-4,26
36,87
92,-15
-56,-43
30,39
-55,-24
47,-10
-52,-85
83,45
58,-59
-2,-64
-67,-66
-63,-90
34,95
72,66
-57,-20
14,-19
13,-81
-79,-36
-78,67
-55,54
-60,-79
60,21
33,66
-19,27
-26,58
-42,-37
44,-76
48,-92
-51,-50
58,5
26,36
-96,27
39,10
2,47
24,68
16,33
45,23
86,6
-59,17
-6,-35
45,-88
-15,-19
78,-92
-78,-40
59,92
52,55
43,56
-38,-36
70,90
-2,-25
6,-42
92,79
-44,-15
-45,74
-9,-13
6,-71
-2,-53
-22,89
94,-45
67,61
88,53
90,-26
82,-77
-19,-40
45,20
77,86
99,-3
-92,-23
-37,-9
75,-98
94,-64
-17,14
-45,-92
64,38
20,36
-3,49
-35,80
44,-95
-35,29
-91,88
61,55
92,-35
-47,6
-35,59
-82,-29
-44,58
85,12
70,-30
-16,-87
55,94
-23,-46
0,98
84,-41
-100,61
-29,88
-80,-53
-66,68
16,41
12,-36
-16,49
-31,-25
-84,12
-97,-90
-80,-71
-21,48
8,-46
-76,92
-98,46
-76,-83
77,33
79,81
-10,-13
-1,-8
68,-14
-82,3
-62,84
6,40
57,99
-78,-93
-82,47
-89,-26
-12,45
43,-42
70,19
100,-62
47,-69
-53,-17
93,93
-52,-88
-84,17
84,88
-77,33
73,-35
-79,-48
-35,19
44,45
13,79
-56,66
61,-15
-75,-6
31,-9
-82,-64
-22,-84
14,-24
95,78
49,-81
-97,18
14,90
23,-20
79,33
-85,-81
64,-14
-22,68
60,-26
34,87
-30,48
-46,-50
32,90
28,8
30,-1
15,68
-84,29
75,-44
-14,18
14,-49
41,3
53,90
-3,36
54,65
36,-26
6,85
-77,-43
79,60
-41,-57
-27,35
-22,37
-13,-6
65,65
-56,77
67,-75
-28,-57
24,-1
-95,-4
-3,88
-65,-86
14,-34
-93,-9
77,-86
67,27
-81,-79
-9,-95
-97,-78
-51,65
-96,35
81,-51
32,64
-24,9
87,-52
18,66
-8,-63
7,56
-5,-36
-91,-30
-58,84
26,90
76,-75
43,-29
49,-28
74,2
74,-57
56,-15
-81,-97
96,97
80,-86
-86,-44
50,-70
18,-41
86,11
85,-63
5,59
-60,-47
78,-85
-27,-16
0,-40
8,98
6,-78
-27,21
100,98
78,-57
-11,-45
26,-99
92,-55
82,-60
-91,30
-38,32
75,-58
-47,6
-98,-43
55,-99
-25,51
85,-31
-41,45
32,79
-34,-10
-90,-76
-45,93
-68,-34
85,-23
91,-62
41,-63
15,-78
25,-89
-22,-52
56,68
-86,32
39,44
-2,2
74,-97
-53,-56
39,77
50,-23
15,57
-30,-25
16,15
28,-76
31,-63
89,-54
-81,-93
-43,46
78,69
22,-31
-45,68
16,27
76,-71
-2,-68
0,86
-21,-36
22,89
9,28
-54,82
-59,24
-99,57
-52,95
13,-80
16,-93
76,1
-12,-79
-33,-25
94,-58
28,26
8,-92
-77,74
-37,-2
-6,-34
36,89
-84,45
53,-92
-12,71
-28,-50
-18,3
12,-46
-10,38
-56,25
54,34
-67,75
-37,-96
88,6
-90,-30
51,-31
-54,17
-12,-71
94,-25
-33,23
-7,71
-69,28
-26,78
35,51
79,-85
88,-96
48,-87
-75,-24
84,40
-29,19
99,-34
-85,30
40,-48
26,27
-20,-98
44,-38
55,-11
65,8
-93,-41
-58,-28
89,-7
76,17
53,7
-59,-57
34,-23
-12,-78
41,48
35,-20
-40,-68
-11,-64
-90,-76
-94,18
11,46
80,90
-50,-39
48,86
-28,17
-30,26
28,90
-39,-34
49,17
78,-57
0,-28
-84,-58
-43,33
-54,37
57,-97
-49,8
-44,80
-67,-86
62,-44
-81,83
58,-46
-11,-16
-45,-49
-71,94
-28,-82
-38,16
38,70
-15,-4
17,2
-49,56
-46,27
-39,-61
50,-1
-8,90
93,-18
19,0
76,-22
-95,-74
90,21
-18,-80
97,91
-97,-27
92,97
55,22
49,16
-83,-21
97,66
24,44
-91,-77
-46,9
-90,-46
29,95
-95,5
-71,64
87,-19
39,-3
9,-99
66,54
97,-28
91,-93
34,-82
-58,25
-14,71
10,-26
24,78
57,-82
-22,22
-7,30
92,-41
71,-65
77,37
38,55
12,-100
14,29
-39,34
84,-7
-94,-33
-82,40
-46,7
-69,23
-80,43
-37,-96
-99,-37
32,-92
-32,57
5,37
31,48
36,-97
-5,-60
50,-18
70,94
25,-58
44,1
85,14
-19,13
-82,-16
-14,14
-91,34
-78,59
-47,15
-47,-48
-49,46
60,40
80,9
73,-63
75,9
-11,25
47,-10
-14,-55
3,98
-84,-65
-53,-56
-43,-74
-37,82
14,-25
-62,98
-51,19
-63,-34
-68,-29
-90,1
79,-31
-92,-8
-85,-46
6,72
-58,-95
28,-17
53,-49
92,28
20,13
-76,-13
2,22
-58,-10
56,85
-91,-77
30,46
-96,-16
-46,-5
-74,74
11,-77
-76,92
-73,36
83,-50
-28,-86
-74,13
96,-25
34,-94
16,16
-96,-23
-73,41
33,-11
6,63
-32,-54
-5,-87
-16,-26
88,70
70,15
-26,-12
-40,-24
-86,-70
-75,75
-84,-54
61,-57
-39,-9
-91,-92
20,83
25,72
85,-34
94,-6
7,-31
-22,-99
-4,78
69,-100
-75,-54
7,95
-93,90
44,-50
74,-4
57,-24
-8,25
-54,-66
41,-84
12,32
-8,-69
13,-51
-61,20
10,-19
76,89
-70,51
-95,-19
-98,-76
-58,54
-65,89
-20,64
-98,5
14,-58
42,-16
44,37
89,-27
84,58
-31,-4
31,-73
70,-24
63,98
-40,-10
-76,-39
37,-15
-42,-9
-45,77
-74,-58
-53,-97
91,96
-59,-44
-21,-11
-30,61
-93,-27
48,-67
37,40
25,-1
79,-64
-66,-16
-11,78
-27,-89
-39,-25
-8,-37
58,53
-92,-69
88,-24
-39,83
88,49
83,14
36,-67
78,-71
-17,-33
-23,86
-44,88
-16,70
36,-1
-44,49
21,-51
-81,-64
-94,40
81,-74
-63,64
-75,-31
24,-11
49,39
-80,34
59,20
80,10
66,-34
-71,15
-27,46
68,-30
-95,-99
61,-7
-23,87
-18,61
8,16
-83,-24
77,14
-58,42
55,-62
87,-69
89,-21
-15,-4
-44,-73
27,-96
-82,-50
76,-65
-60,67
66,-87
16,79
-72,-74
-3,97
58,22
-36,-55
-73,-42
-40,93
25,-56
-6,-2
58,20
28,70
-31,-22
-62,47
25,22
-84,-36
-21,-57
-17,-57
-83,89
-70,-5
-27,47
-21,-54
-32,47
10,11
13,-22
31,-91
