-47,83,35,61,-90,-43
-63,72,67,-100,11,61
5,89,-21,56,75,-26
58,-66,78,25,7,60
-46,-15,-2,20,83,-76
66,59,-14,47,19,-5
57,-17,8,12,-80,99
20,20,22,-85,87,96
-59,56,-6,28,97,-64
-47,-16,57,36,99,9
-19,-15,-87,-67,15,-6
-11,-55,-22,59,-79,-9
-91,67,-34,78,-77,4
-4,71,-71,39,3,-81
42,-85,-90,-77,83,63
4,96,-24,-60,-83,-31
7,93,-33,-29,-64,-93
-69,-56,10,67,58,8
72,64,-56,88,-39,13
30,-24,-95,-50,4,-45
43,97,-94,27,-74,5
-47,-16,4,-65,-9,23
-95,85,5,-41,58,18
69,81,18,82,-64,72
82,-78,-66,53,-44,88
9,-8,-100,-93,29,-11
-100,18,-60,-34,-8,-42
96,-16,49,0,46,16
-77,40,41,-24,-42,20
-16,-59,30,-77,-10,-98
65,-37,-42,-88,17,35
79,-4,-59,11,82,56
87,-11,-42,-50,9,-24
-18,32,-94,5,23,-90
61,-57,-43,99,-70,50
31,-26,17,81,-55,-89
30,-18,-8,18,66,-64
-12,93,-45,-90,-62,26
81,-9,-71,-78,22,-29
34,12,81,83,-45,-77
10,-12,-20,-48,-13,-5
-60,24,-64,31,98,84
18,-64,-33,71,-30,33
-29,93,-8,8,-75,-14
-28,-89,34,79,-30,-86
-24,24,-89,38,45,19
44,91,100,28,-31,-27
-56,-58,-27,77,13,10
-15,85,94,-43,48,82
-76,89,80,-20,82,-72
-71,40,93,26,-49,-57
20,-69,50,45,-33,-96
-44,1,25,89,-69,73
25,80,4,33,-83,58
-27,-23,44,19,-25,82
-3,-56,-86,-82,-85,31
88,72,-58,7,75,-24
63,75,-35,97,-18,-46
51,87,-56,78,84,-80
68,38,87,-87,28,83
-91,-6,-94,-60,3,11
-16,-100,-22,-65,-42,69
21,-7,77,-37,67,-68
-54,74,84,-52,-55,46
-69,-48,43,70,28,83
-72,63,-64,-52,82,30
37,22,17,-31,-46,-74
38,81,89,13,-60,45
90,-33,81,18,-36,-49
38,-24,29,-28,39,90
62,-45,-17,34,76,-81
-89,-70,-34,57,-79,37
30,73,82,86,-44,-54
-3,-74,-42,15,-66,36
26,-49,80,-89,-29,-2
4,39,92,-70,93,26
-52,-5,-78,15,24,-86
100,2,97,61,19,-32
-66,-85,40,12,-69,-14
-21,-6,12,-85,41,8
87,45,59,-44,-38,14
68,79,18,-64,0,-51
34,-63,-25,71,46,-20
-13,-85,-96,-26,21,-95
-93,-42,-34,-13,-47,68
-100,-21,40,65,-73,63
66,84,-2,-64,69,-87
-95,-72,12,86,15,-40
50,-35,-47,-85,-89,42
-61,-89,-30,9,-1,-65
19,-23,84,-48,67,-88
38,77,93,-41,30,45
-38,-94,9,-60,27,-47
66,-25,-35,67,-33,90
31,71,-71,-6,95,98
41,-30,-85,-80,60,4
69,34,-17,-44,67,-4
-93,-37,65,-97,6,14
-97,29,80,12,-18,-38
59,-36,-30,-93,-6,79
-84,-57,-54,-40,71,-71
-36,19,-13,-38,19,-14
-60,96,44,-66,78,-70
-43,-68,-71,92,7,-17
-14,53,-94,3,7,-26
51,58,-1,-48,6,-18
62,96,-63,-66,32,-78
64,-67,-44,-63,51,-42
-62,-10,-93,27,-72,-77
62,7,57,60,12,56
-75,-76,-58,89,-99,79
-73,-17,-67,68,20,56
23,87,-6,-8,54,-32
-45,-80,52,47,-32,95
-95,82,3,88,-3,-70
-30,-3,-60,-47,-23,-74
-82,47,96,-43,-30,33
74,12,61,-86,-91,85
27,56,28,-14,-87,67
53,67,-86,-75,62,-59
-92,-77,94,65,40,-70
3,-96,58,5,-91,3
8,-99,85,70,-26,-18
-69,77,-15,4,-6,75
-77,-63,79,-65,-6,-29
75,-35,-19,95,65,-9
-65,-98,-94,-53,21,57
-68,-60,-27,-94,-65,-65
85,-87,52,49,-58,6
16,45,-80,-24,-8,57
-99,53,-62,-21,9,95
-57,-71,80,-72,88,98
-48,-65,-91,-26,-76,84
-63,7,-11,-62,52,77
-53,57,80,14,18,8
94,-87,-70,44,-91,-99
60,18,25,22,78,58
-56,-54,78,-5,32,38
47,-68,-90,92,-93,-40
49,40,40,-39,64,-62
-56,-60,-79,91,4,-18
-65,1,-25,-21,42,74
92,75,38,49,-80,32
15,1,9,49,35,-25
-57,4,-16,45,-9,51
67,-96,28,-37,-89,-93
-54,94,-79,-9,28,41
-39,-2,-76,85,-47,-78
-42,90,-72,25,69,-64
27,79,86,-76,-25,-77
70,81,100,84,-53,63
12,86,25,61,-72,68
-50,66,22,98,-19,44
-97,51,9,-82,28,2
97,-92,86,-28,-15,-100
-49,-58,-35,-53,5,-54
43,26,7,91,25,-95
87,-30,-1,70,13,70
-98,-75,90,-55,-16,61
75,33,90,41,82,-28
-15,-59,-56,71,-6,51
25,-85,77,99,-41,-74
84,-94,72,84,-86,-9
-4,-35,99,36,-64,-11
-99,0,4,1,-19,-36
75,-60,-41,-56,44,-33
-75,-11,-12,1,-67,-58
87,40,-9,-83,70,10
65,-73,-10,-99,-94,-15
15,98,59,24,-42,-74
44,50,-88,-21,-63,-100
-54,-69,-30,-10,36,-98
-4,88,-69,-86,-78,-57
-83,11,-35,-58,69,46
-9,-79,-49,-54,-72,90
-9,-45,57,56,-21,-91
83,-72,-54,-30,3,-46
79,-81,67,80,60,-84
-27,21,22,-29,32,-1
-16,91,-50,68,18,60
-66,-39,-3,8,17,-59
36,83,-27,-56,-95,24
81,-63,50,66,-15,82
95,76,28,44,35,-43
81,55,-55,-42,-98,-7
-91,21,-11,-74,90,-51
9,34,76,24,-85,-65
17,-22,-58,-80,74,64
76,49,93,57,-78,73
-44,98,79,-65,53,-82
-98,85,3,27,-75,-83
47,14,-54,-6,67,34
83,-34,-38,-53,30,90
-95,45,14,-36,-59,-49
-49,-96,-30,-29,40,28
81,-55,60,69,-95,1
-42,-24,-77,-64,31,93
74,56,21,16,54,-97
-86,-68,53,-28,81,-31
-34,5,-5,-9,8,-79
-6,-14,84,-79,-29,77
96,40,84,77,81,25
-75,42,-93,-10,-61,100
-36,63,0,94,-75,-9
60,-23,74,-34,-80,-77
-96,87,50,55,92,15
93,94,-59,39,-49,40
-12,-52,-65,20,82,-42
38,-44,32,-7,-20,-56
54,70,53,-39,-37,-82
3,80,69,-67,99,-3
-80,41,-52,-2,61,-20
-87,-95,41,-50,-72,-15
-48,-66,-90,-63,-65,-83
6,25,4,52,67,-71
100,40,6,-85,-70,-58
36,13,31,-58,26,-63
33,55,27,67,-80,66
79,-47,73,-3,-43,-19
18,27,26,-24,-9,-47
0,35,46,-9,72,6
64,32,-78,81,14,96
-88,-83,11,77,96,15
98,44,69,-68,86,-13
91,82,28,71,93,74
90,-34,-97,-26,43,-19
-1,-72,20,83,34,-43
25,-98,-68,-84,90,15
-23,-90,-80,-63,-86,70
36,-47,62,21,-18,41
-98,-86,-87,64,-84,-68
91,33,-34,67,-61,-72
-45,-97,-54,-2,-41,-19
38,53,-15,38,39,24
4,0,-42,-48,60,72
-34,30,-75,47,14,-99
-2,10,-72,55,42,100
-24,-23,-99,-44,36,89
-48,59,47,-43,-77,87
-49,-40,20,-8,-85,44
-78,0,53,-49,46,2
55,4,54,88,-73,5
62,10,53,-74,-30,6
-37,17,58,68,23,-8
-5,32,-1,72,52,82
-41,-59,-64,-76,10,92
-32,-5,-43,-83,-6,-55
62,-97,61,-69,-11,37
62,-83,-22,-11,80,-64
71,71,-38,-80,94,-2
1,-68,33,-86,22,-64
-6,100,-41,20,-28,-44
-39,16,-30,59,75,-34
-3,26,20,-53,65,3
-64,55,-60,-66,-56,-50
18,-1,-77,74,55,-30
14,-64,-77,-13,100,56
-15,-29,3,-98,69,14
58,100,-58,-33,-1,51
85,-72,-85,89,15,-6
2,4,1,-77,9,20
60,-73,41,41,-90,98
24,45,10,-33,77,86
-79,-85,98,58,21,-47
-23,-41,-51,-29,-51,-67
-54,-77,35,84,-48,67
-26,99,87,12,-84,-67
87,-53,-100,-24,78,-55
100,41,-88,81,40,63
-89,4,-73,36,45,-49
51,-41,76,86,59,-47
-8,-100,-88,91,81,-36
97,-83,-82,-47,62,40
33,-28,-100,-90,-79,-19
-70,-79,14,90,26,5
-87,-75,-52,-19,85,94
-76,72,60,-35,-87,45
-8,15,-36,58,-81,17
-55,28,-29,-62,53,-85
12,3,99,-15,-30,48
-15,31,-67,29,20,-43
18,-47,17,-31,-10,-67
66,-57,-79,84,-12,-84
47,-2,-44,-56,-8,42
-59,-23,61,61,-41,6
78,-19,3,-96,-58,-79
-39,12,-45,-77,-19,-90
68,0,-35,-54,-31,62
59,-75,-34,46,-62,14
-8,-29,-62,-64,91,-60
-90,-84,74,24,100,-18
37,72,-32,5,12,2
-55,87,47,5,-42,57
-37,-65,68,-40,-97,-63
-29,29,67,-79,-84,54
-29,94,-98,32,38,38
-11,75,-59,-75,-22,-100
-17,-98,26,17,-1,54
-28,61,-90,84,-15,-100
-66,-24,-79,30,-41,69
-76,100,65,-92,-58,20
71,17,-72,-46,-44,92
71,-2,-44,-47,-16,-96
39,68,-11,-6,92,12
19,38,43,50,-82,81
12,-89,14,-43,77,66
-91,86,91,96,-30,-52
68,21,-65,-6,-62,84
-86,-32,-82,-5,5,54
37,-99,-35,16,85,97
-49,48,89,-88,-59,-75
-41,-86,-35,77,-75,37
-16,-19,-88,-72,8,-48
-67,53,9,76,38,84
-27,-47,-69,50,-70,58
87,-45,-50,-71,-74,-13
-87,53,-64,39,62,-20
90,-63,-26,-26,-66,-18
1,-53,-70,59,-56,98
-93,66,84,47,-85,-19
52,7,-71,-73,90,61
9,-50,-43,87,-32,-12
-29,4,-50,47,53,-70
-98,-69,34,22,0,47
39,87,-93,-89,33,-94
10,44,3,50,84,-74
82,84,-71,18,-47,-13
60,-96,70,-83,81,13
59,-35,-35,29,-53,-93
14,-64,19,-5,-72,-29
23,40,-47,28,-24,-91
-15,16,-52,61,44,-28
69,75,-17,6,98,64
36,-72,82,-76,0,77
88,-85,55,46,-62,89
19,92,83,32,66,-61
-88,-80,-81,-62,-33,19
43,87,-88,82,68,79
25,4,-13,-42,-93,20
-13,-84,41,95,-96,34
-70,20,-68,-97,20,-37
-6,28,-69,19,81,-41
54,-94,54,65,51,61
69,1,-84,-80,-37,46
36,-75,73,-82,71,-95
-61,29,-45,-72,-76,-81
-59,60,-39,-35,-51,74
11,83,87,40,-83,-84
95,-81,32,63,49,-89
7,-3,-57,1,14,42
-75,-80,-27,-69,8,-73
95,-37,97,93,-35,95
-97,56,-86,-87,-51,20
-68,-33,86,-54,-44,88
64,-10,-41,97,-7,36
-76,37,76,-82,-45,91
1,85,99,57,-7,50
-38,-33,84,-37,-74,-41
8,95,-42,83,-92,83
-96,51,10,50,-95,67
-44,-10,75,90,-31,89
-8,1,-62,-57,57,14
-13,89,94,13,-23,60
1,25,7,-25,-23,6
-32,-44,64,73,3,87
-70,-25,-85,66,76,-20
6,24,91,-61,-90,89
-74,5,-40,-70,67,-30
60,92,-30,-8,-97,65
7,-25,81,-24,49,-27
-61,-76,-68,-70,79,24
13,-81,87,-50,-33,-69
95,25,-95,-83,77,-72
-70,-31,57,-59,1,21
18,-66,13,98,-36,-69
37,45,98,-98,65,-4
59,-61,59,60,-36,-95
71,-75,-81,90,-34,31
-7,-60,-38,-57,1,7
59,36,-11,6,29,-81
-65,34,71,-66,-14,-20
-31,-22,-34,97,-90,-8
-37,-21,19,-36,40,49
57,24,66,-53,-68,0
-69,38,-2,37,12,-64
-45,-4,-81,-46,99,68
-15,-25,-79,-85,22,-41
-3,-56,-83,-76,89,-47
-43,22,78,-78,-28,76
65,-91,63,-89,-59,86
3,-73,34,85,-25,-21
56,100,63,-43,79,26
76,-43,99,-62,-72,5
51,4,51,-62,84,56
84,-99,-47,61,77,-40
-89,-23,13,32,-47,100
40,-87,56,-32,11,-53
53,55,-6,10,31,-61
42,25,90,44,-23,72
69,26,-86,73,28,-82
-7,97,94,1,89,50
30,23,41,10,74,-16
62,63,-69,8,-52,-26
62,77,-4,71,-8,-59
27,-52,44,-45,-73,-17
-25,36,96,77,89,82
22,-19,-75,15,21,-47
20,75,95,83,3,-87
39,-44,28,28,-68,29
-30,29,21,-23,-79,76
-74,-22,82,-74,98,-57
59,-47,99,-29,61,-69
78,-61,37,98,16,56
-100,-81,41,-23,12,48
-18,-1,-55,27,-34,46
25,1,28,22,79,-22
-45,23,29,58,-1,54
-63,-66,-67,37,2,-42
3,63,-4,34,30,44
-88,-44,24,-28,-41,-90
61,-100,-93,-27,99,16
49,-57,-20,43,6,-56
-74,-50,94,-42,8,-86
56,-36,15,1,14,89
-96,-76,-85,41,67,82
18,88,-11,17,-19,-13
40,-47,81,15,-48,-4
-96,-60,-45,-24,-33,-86
14,6,95,19,88,1
89,91,64,93,15,-39
53,-3,47,-48,82,-67
28,-21,82,55,1,-77
57,-24,-75,-67,19,85
71,16,38,-81,67,68
-12,-66,-74,7,-95,-76
90,-56,31,59,-7,46
64,89,-69,-41,-78,43
-83,-70,86,22,100,-27
15,73,87,29,74,-3
15,97,-24,-13,45,8
-91,-88,0,-24,47,90
60,67,8,-99,-21,-42
-52,4,-16,28,-2,-2
-19,96,-88,-59,31,23
27,81,27,-28,-18,14
38,16,74,63,38,-16
81,-7,-48,-16,-33,-68
-100,11,-82,-89,97,-19
69,64,45,-58,-6,29
-68,62,-80,95,-21,47
48,95,-89,-32,-52,71
51,-26,76,-17,89,17
34,65,-76,25,14,83
15,18,15,-100,98,71
15,64,2,4,-12,51
-19,-41,20,53,86,-91
88,-45,-45,97,-52,-62
-11,-99,79,-64,-38,93
58,30,84,99,-8,68
95,63,0,-54,-35,-50
9,-95,-53,-59,59,-11
-95,-92,82,-20,-11,2
-31,-23,-50,-36,71,80
70,1,81,56,36,-79
-29,-4,52,-82,50,47
-95,-85,43,71,40,-10
-53,98,-8,-8,-12,83
88,-36,-29,-86,25,-86
58,61,27,-49,-42,3
-73,-19,54,47,12,87
-20,-20,65,11,30,-27
18,97,-80,69,-70,26
-54,-57,60,81,10,-25
-62,51,-30,-32,-67,-20
1,16,1,55,6,42
34,62,73,38,-17,98
34,72,-33,-56,54,63
-22,15,75,-75,-51,10
100,24,62,-99,49,-50
96,-99,-47,60,21,36
91,-96,92,93,4,68
-70,91,-50,63,-56,21
-72,60,16,7,-92,-47
24,78,70,-8,49,-75
-55,-28,89,96,70,71
90,3,15,-19,96,37
3,87,-65,-87,-57,85
-87,68,-74,29,-89,-21
100,-59,-79,66,-92,-94
-90,-49,-55,-78,13,73
100,65,-93,80,16,91
39,-95,56,98,-56,48
6,55,5,-6,-36,39
39,-83,-74,-8,-65,74
25,-92,87,41,-8,-99
59,-3,-15,15,5,-90
-94,-60,72,-54,-81,79
-26,-23,-9,63,48,-27
-30,27,12,-24,97,-59
-16,-100,-90,-40,52,3
84,90,8,38,100,-31
80,-3,-95,68,51,57
-24,-90,82,12,-60,-4
44,-48,24,61,-76,81
-35,10,-11,-95,-16,66
10,16,85,-93,40,94
-15,73,72,33,-90,-9
-7,-91,53,36,-21,77
47,-6,-63,62,90,-29
-62,28,-31,-71,23,68
-52,-41,5,73,47,90
-44,-4,51,-80,43,-12
96,-5,-69,90,-80,28
-44,-8,95,-75,5,38
59,11,-94,-9,49,-16
0,-4,-86,-89,-100,-28
-36,53,45,10,16,-91
-77,-89,43,100,-59,-50
15,14,86,-49,97,66
62,-13,45,-55,77,13
16,60,-3,-19,39,-67
-55,58,41,6,70,65
-17,-28,-19,54,-72,-50
-23,22,-87,-38,92,-91
-14,-53,17,55,16,-59
53,-55,51,-96,-43,-5
86,76,75,-31,58,-23
-32,-12,-13,-51,-95,49
-55,3,11,-64,-77,64
43,18,65,99,6,94
-78,-19,-56,54,-61,29
-11,-4,-15,35,-35,-29
-53,-18,90,-31,49,96
-79,63,46,-29,13,90
61,-89,-54,-95,38,-51
89,61,90,-52,63,48
64,-75,-65,15,-13,56
-82,10,-31,97,6,-15
76,-16,26,-52,45,51
7,26,49,68,-91,95
-57,67,74,92,-16,57
-37,83,37,49,-3,29
24,26,92,59,-34,94
56,17,74,31,26,-54
-11,1,17,65,-36,-81
-89,89,-91,-87,92,54
58,66,34,-96,-90,-43
13,23,35,38,96,-93
-14,-39,-47,0,-8,38
-38,-92,74,50,-56,-84
-96,-83,-87,-85,53,-37
-68,22,-15,79,-8,-20
-51,75,51,23,17,12
-11,38,58,58,-69,85
23,80,-89,-1,81,-3
-90,10,99,56,13,17
89,52,20,46,66,7
-34,-70,65,-68,48,4
-37,22,-100,96,-11,-84
-28,-21,10,-7,83,27
84,16,82,-80,-25,-60
89,18,95,77,-2,-29
-38,100,-27,-63,-74,-40
78,-58,26,-1,76,-16
19,-90,-4,-75,-24,43
74,83,86,19,-87,3
32,73,-18,89,-32,58
42,-94,-58,2,-79,-49
29,84,7,35,28,42
-49,91,-43,94,65,30
-100,-71,14,85,42,-21
-57,6,-34,18,-9,72
-25,-82,-59,-61,44,-97
-30,91,20,-84,-84,-9
-56,61,-83,-77,-15,67
11,-74,-54,-23,81,10
-97,64,31,11,33,-83
-77,-94,-56,4,-74,-11
-11,-15,78,-17,-78,71
20,83,-28,-16,-40,70
-69,49,-100,-78,29,56
-75,96,-80,-17,71,-29
19,87,-27,-25,-25,-49
98,13,95,83,-94,71
4,-83,19,-83,78,-25
71,41,-41,-24,47,36
-69,-96,51,-29,-88,29
-64,63,-91,61,-9,98
-14,81,-94,24,90,36
6,47,90,28,19,5
-81,48,-98,-21,58,24
-58,5,-78,-74,83,-38
-12,85,77,94,-56,89
-59,-3,-44,13,-81,45
88,95,71,-68,-99,-41
-24,46,-18,75,9,50
85,31,-9,85,83,49
98,-74,-28,-43,-71,13
-94,28,54,26,-52,-36
42,-83,-89,-30,53,-81
-99,31,49,41,68,71
-76,-31,92,-51,89,-92
66,30,27,63,-26,-85
37,-60,-93,-14,97,-92
-67,20,15,-32,-46,26
93,50,-95,42,55,-80
-97,3,-29,-18,-96,64
21,-60,-10,-59,-33,-80
84,10,85,12,-56,-22
-41,85,-95,-22,-29,1
-71,-10,55,-25,70,58
94,-16,21,0,-47,54
58,-3,-50,95,-41,8
-54,2,98,-48,77,7
-85,99,12,-44,72,92
34,-8,4,-51,28,-36
43,-6,47,8,-52,62
39,47,-23,-20,49,95
11,44,-9,25,100,5
-61,-52,-49,-50,-54,-72
72,44,-39,-16,-26,58
-91,-36,-20,93,-92,-2
-17,57,50,67,-45,80
35,-68,83,94,73,-43
66,97,87,54,3,-64
83,80,40,-88,-68,-77
71,16,-54,-5,-57,-41
49,100,36,-48,49,75
53,-88,55,0,62,-27
-3,77,17,75,-42,67
-76,26,-69,-38,-90,-34
-12,-33,20,30,18,62
-43,-93,4,23,69,-47
-24,-9,30,76,-12,49
81,-78,-12,-14,-100,-25
95,-40,78,-63,13,-35
51,-29,2,35,-81,56
-19,62,31,50,55,-5
72,-32,58,-69,7,19
-96,92,4,46,-61,-7
-80,-78,24,-66,-15,12
56,61,-82,19,-84,51
31,-13,-75,-10,98,23
25,-22,27,-60,95,41
72,-8,26,33,19,62
-22,98,78,-3,-17,-69
72,-43,48,13,-28,42
67,-81,13,-12,-74,-77
-25,98,-41,-86,-71,-68
52,61,-49,77,-24,80
-85,-84,-96,-93,36,72
-12,-5,5,-81,26,-70
-42,-8,-42,2,96,85
84,79,-21,69,99,-21
-24,-31,78,1,-84,94
20,99,37,92,-1,-85
-83,-89,11,-10,-18,-74
-75,-35,-20,-49,-75,-40
11,39,14,-62,-63,95
81,27,-66,48,-82,-18
-65,95,-70,-51,-65,-30
44,-25,23,-79,19,-73
69,19,-77,42,-6,-52
94,-32,-30,67,-95,-4
30,83,36,74,47,-99
-42,63,5,69,0,-96
3,79,49,9,-24,-15
81,100,13,-40,-94,-1
-87,-93,-7,83,-9,42
85,-51,-85,82,65,-68
48,34,-70,74,-18,-82
-43,74,68,89,80,-38
-6,-31,75,97,59,-13
95,-17,58,-28,22,21
2,-52,-66,93,-42,-81
96,-71,76,-91,-21,-68
-13,-4,13,-72,-90,95
63,-62,-56,12,37,-62
-25,99,32,-87,45,-9
8,75,-14,98,-13,5
56,-65,47,-48,-25,70
6,-59,-75,20,-78,1
91,-87,72,-21,-44,82
-58,16,98,-66,80,80
5,7,64,77,7,-66
65,80,-1,14,-72,-47
-37,10,12,-82,-26,-19
68,36,99,-69,-44,12
8,-52,-18,-38,63,9
-71,16,-54,53,-93,25
-42,95,-3,-6,-21,3
-54,-79,-68,68,51,60
66,41,82,58,63,-15
-18,70,57,44,92,-97
66,-53,98,51,42,-26
89,22,74,17,83,-36
-33,10,49,-20,-54,51
-99,-70,91,-96,74,-40
47,15,23,-26,6,-10
-50,-72,-78,-8,26,38
-58,20,76,-12,63,46
11,-51,62,-43,-93,-66
-49,46,-56,-5,11,60
-14,-68,26,79,62,-36
-56,64,-100,-18,-99,-50
17,45,-85,-64,-55,-59
58,-82,-65,-95,62,-1
31,3,-80,75,41,-64
41,-44,18,72,-72,-78
8,-11,60,60,35,68
83,-49,-58,17,35,-17
-91,-41,76,44,-7,-68
57,-30,57,-16,-3,89
72,2,19,71,-92,94
-84,52,-61,88,0,-50
54,86,-21,89,-33,-74
-81,-23,-32,-19,7,-40
21,-24,-87,-8,-76,87
73,79,26,-59,27,-26
-86,21,-28,23,91,38
-47,82,4,-4,-80,20
81,-88,75,34,-93,66
-29,-6,76,-58,6,-59
14,-52,-14,-61,-62,77
-7,47,75,-7,42,-94
27,100,29,48,71,-52
-32,-78,-23,29,25,-88
86,-34,49,64,29,-11
15,-60,60,71,59,6
-49,-40,-70,62,70,0
78,98,66,3,-59,-22
68,-5,-84,66,-32,-96
-96,61,24,33,-10,71
0,-2,82,-48,-34,-17
-19,-47,-92,-36,85,94
100,-34,-6,62,29,22
39,-37,-71,96,-46,-45
-62,-86,-52,-75,49,80
-4,-69,78,34,-98,-6
-14,-8,22,74,-9,-46
86,-16,-5,-42,13,41
89,-13,-36,50,-26,-28
-51,71,90,-27,1,-27
-74,-94,-24,79,-38,97
17,-32,79,-61,-73,75
3,-11,-31,27,-21,-47
16,2,61,50,9,-3
-90,-65,-42,-49,78,-17
-55,-50,-83,26,69,73
-69,-73,-98,9,97,55
19,-40,28,89,-27,-24
-40,69,92,49,52,39
13,-70,-34,9,-25,-36
86,35,76,27,-100,-61
-90,70,-2,80,50,-21
84,-45,32,89,46,36
-100,3,78,96,12,47
76,88,-34,-33,61,-80
-63,-65,21,-83,60,-98
-4,-81,-10,32,87,25
-69,-86,-71,-71,21,59
72,32,-23,94,-58,10
64,18,80,13,-26,-6
-45,-81,-54,-60,-71,-55
-83,19,-61,-92,83,-55
-67,44,45,-73,-34,89
77,95,80,88,11,52
70,-31,38,11,17,87
-83,90,-25,41,-45,78
14,68,-9,79,69,6
-87,90,78,-66,-43,60
-39,43,-13,36,-77,81
4,-57,-78,-13,27,-59
-98,-91,92,-78,35,80
53,99,18,-82,84,-70
92,-97,7,-57,94,36
-7,96,17,27,-13,-80
34,-100,55,-77,36,61
44,-23,19,-34,39,3
-93,-31,-36,87,-31,93
-36,66,-80,-47,-91,60
74,88,32,-54,-9,-58
88,31,13,76,59,85
64,39,42,-36,73,88
-85,-7,37,-64,-71,53
35,-89,-12,40,51,34
73,-91,6,66,-35,22
-8,74,-72,-36,-2,77
80,93,36,-1,76,81
-60,-42,-36,-92,-60,-38
14,34,-2,-53,-37,95
45,98,15,28,-80,86
67,61,-92,99,-92,-28
70,-93,70,-98,-62,21
-22,10,-49,-72,28,-5
-51,-96,26,-86,-91,43
65,-69,65,-37,-64,-14
-72,-86,24,-46,-44,-91
-100,-93,82,6,50,86
2,42,-14,96,-74,7
83,-67,73,58,-27,25
-17,34,43,0,97,-60
46,-2,-64,-44,9,0
32,-1,-98,10,-81,-77
91,-16,-71,19,33,-44
-45,76,27,29,49,-43
19,25,-33,49,34,-97
57,-89,77,77,62,-53
-61,-79,3,-69,-1,-19
-19,-10,-19,-31,1,-94
39,84,98,-1,-9,77
-11,13,-36,-16,-90,-90
9,63,-20,99,72,29
81,-83,-96,40,-69,-66
-24,-29,3,17,-54,87
-28,-54,-55,-96,-10,5
32,-58,-6,-33,77,89
-61,-77,-18,-29,47,-97
-79,32,-74,-31,-49,34
-97,-57,93,81,3,-54
38,55,-91,-9,95,14
7,-28,19,-57,30,10
64,22,63,-33,-57,-89
-29,-74,37,76,88,53
86,96,41,-90,-46,-93
20,-50,8,68,-52,56
51,50,-79,30,-23,-6
-9,85,-45,23,72,-12
-13,49,80,-62,67,35
68,62,87,70,35,-28
25,-88,-88,1,35,-57
-19,-5,-64,27,26,-90
-92,93,-10,-81,-42,-43
-77,98,53,-28,-24,-100
-72,85,-69,41,-77,-46
-72,-2,-24,-94,90,92
-58,99,77,-29,-57,66
-56,-75,-87,-56,25,-40
-38,-69,-69,2,-18,-26
-61,-15,-83,-20,-47,-95
36,-21,-78,-85,-65,5
33,-47,-5,84,18,-22
-99,-99,64,-29,60,-5
45,65,-71,-26,-95,-57
-64,41,-17,-12,31,-85
-32,44,54,-63,82,-42
-46,17,13,97,-28,42
-54,20,22,22,2,9
96,-46,-55,-44,-41,-4
57,7,-26,-97,8,18
27,85,83,29,36,-6
-12,-8,-49,89,-43,2
100,9,-41,38,56,-31
-99,-34,-50,28,-18,-21
57,87,50,-97,63,35
-92,-45,14,26,-41,-1
-84,-21,80,12,47,31
66,-74,-3,-68,4,-50
38,50,-40,-57,-73,-37
-46,14,-3,-52,54,-19
-41,9,-69,-73,-2,-58
69,4,-61,39,94,28
9,-73,-52,-68,-60,17
-36,73,-48,-34,14,14
78,44,-42,97,70,-5
-57,-61,41,-27,70,-11
-68,85,-2,-10,6,-76
79,-35,6,29,-18,30
-16,-78,-59,38,-21,-86
67,33,21,33,96,94
-88,-58,48,60,97,-97
56,23,93,-67,-39,-48
11,-66,-50,-50,-50,24
78,34,-44,-9,-27,-39
-83,-10,-43,62,-43,-29
22,-98,-76,-100,-27,-4
-81,-53,12,63,30,-57
93,-81,43,98,71,-22
17,18,90,62,10,75
-97,28,11,2,-5,-4
15,44,8,-92,-73,15
-33,41,16,61,86,65
69,-78,79,-34,63,52
28,80,23,2,-61,-82
-48,-93,-75,-98,-29,38
16,-39,6,24,88,-12
29,-74,-60,27,82,24
-100,-7,3,35,-47,24
-31,90,30,-54,25,85
-87,38,-53,78,-71,39
83,-87,-47,-14,-31,-20
34,-3,-9,-21,-55,64
-57,16,7,51,46,3
4,-25,-75,-87,-64,-49
59,17,-72,-57,74,91
68,62,98,-40,-42,100
34,35,32,-99,39,49
-20,73,89,47,39,7
-50,45,73,-97,-66,-8
-94,48,-98,90,-93,-64
59,36,-20,86,58,22
-1,-89,43,-17,-69,96
-57,-5,10,-72,-97,-2
-68,54,88,94,100,55
-43,-7,71,-51,48,-83
28,24,-26,41,-55,57
-81,-22,32,88,-73,-23
3,92,-50,29,0,-94
40,-73,66,18,-34,-60
87,57,-70,30,18,-6
-29,-48,-74,82,72,16
-78,-85,-95,-28,48,72
-55,-80,-63,61,-56,-11
-72,-38,60,-78,-45,-14
56,96,96,24,-58,14
85,68,17,-68,73,9
-80,-1,-86,-32,-4,31
-10,-93,-26,-45,69,-80
63,-31,-84,53,87,82
25,-89,-31,39,96,78
-50,57,-80,28,83,-43
51,47,-50,-57,-28,-71
76,69,32,-69,-54,24
-46,-62,15,-7,98,-47
20,-42,100,81,39,-99
44,94,41,7,67,-5
-82,-45,41,62,13,80
37,-49,-63,-81,79,-69
-46,-56,62,-85,-66,-6
9,-51,-33,-23,0,-65
6,47,-59,-37,49,100
-57,42,-67,-70,-61,64
69,29,-64,-73,-100,73
85,-17,-59,5,30,86
65,84,-76,-54,-22,-70
23,49,22,-24,-72,44
-32,-32,82,92,-73,82
