2,77,-34,62,-93,25,-65,46
-26,63,97,26,69,-97,77,18
-83,78,-89,82,70,94,-9,14
-82,-92,7,67,26,99,-20,-36
-76,-12,-70,-78,-57,-10,11,-5
-23,-38,-63,69,34,52,-13,86
17,-19,-71,94,89,60,54,-55
-100,78,-85,87,-98,68,80,-56
21,50,40,13,-70,78,8,-7
73,-43,55,-87,79,-57,64,-63
9,-87,92,-12,-36,-5,-41,12
60,-3,-55,81,-78,55,99,83
-27,70,56,-82,-64,-31,51,-8
-58,68,61,65,-69,60,-2,-10
-35,85,-27,-41,88,-63,84,27
-51,-2,50,7,-79,-60,-4,65
29,-47,-92,14,-78,3,25,82
-59,84,-75,-37,39,-22,-79,-61
-38,78,90,66,-48,-14,-45,42
80,17,-11,70,-11,77,-29,1
-60,-99,-91,19,-68,-80,-25,-37
-88,98,47,45,-96,42,60,-44
26,58,-25,41,92,61,-19,12
-96,-26,-68,-44,-19,15,-18,-8
16,-7,-14,5,4,-40,-85,-41
0,-73,-29,33,100,-23,-29,39
74,79,-71,-86,-95,-26,100,-91
-14,65,44,45,-27,-29,70,24
84,0,-67,68,-52,-86,-19,-100
-9,31,59,-24,16,-59,63,78
59,41,22,-4,-28,-2,65,-32
77,-93,76,-44,54,95,44,-8
97,-4,-28,25,-32,-1,61,-9
18,-18,-20,-10,-29,75,48,53
88,84,25,14,-8,67,-5,-2
35,-43,-40,51,18,-81,-91,64
97,-65,-79,-78,1,54,23,49
-88,-8,-98,-78,84,40,-44,-44
74,15,-87,-85,-68,69,26,34
30,-64,-73,-66,-95,95,44,94
26,-31,-77,-41,56,-45,54,89
90,68,16,56,34,-84,42,-77
-92,85,-41,99,-3,10,-91,74
-45,100,3,-40,70,-78,11,62
-68,-26,73,-58,-60,-40,-15,13
-95,63,-32,95,-38,-34,-81,-72
83,6,-98,-77,-44,-95,89,81
-86,77,18,44,-2,-57,-87,55
77,81,-87,52,100,42,-4,-31
95,83,-86,-73,-26,68,-20,89
-48,-66,-52,94,3,-34,-64,87
26,95,64,85,71,-36,78,76
89,-29,-11,17,34,33,0,100
97,96,53,-83,15,-44,-71,-87
31,-89,-91,63,51,77,-21,91
40,-38,-73,-90,-95,57,-78,13
38,16,47,90,-86,-53,23,-43
70,7,44,-28,32,-8,-5,-99
-82,-96,-66,-38,-3,-98,97,-57
22,-89,-81,65,74,-4,74,13
71,58,21,-38,-49,-38,-78,69
-21,-62,-92,-87,79,-15,-42,-65
-48,-5,73,79,-12,-38,-8,93
-57,-67,-23,-43,-95,-76,20,69
46,69,-19,93,13,-38,24,-15
-24,37,55,-32,-35,-19,-96,-59
-48,-41,44,6,-65,74,40,-84
18,-66,33,-84,82,-6,29,-91
-65,100,21,65,65,-59,88,24
84,88,-44,-41,16,-7,-1,76
-14,100,34,80,-19,-19,88,-77
84,76,76,91,-94,95,99,2
-23,-46,-59,-8,76,-61,50,100
-68,46,44,-85,47,31,40,96
-99,-53,31,25,36,68,14,-73
83,59,-38,-7,-56,55,2,-1
77,38,51,-1,76,-42,-99,-36
39,-58,35,-67,-88,-47,9,66
17,69,64,65,46,27,-52,68
27,-89,-62,-18,3,-6,-100,69
51,17,-27,27,-17,-75,-63,68
-68,31,-61,34,-17,91,19,-81
-27,-89,-48,-63,-24,79,-14,-48
-80,64,-48,8,-21,40,10,55
-91,-85,-95,28,-59,-84,71,-13
-83,44,96,-85,26,13,-54,-68
34,-4,61,-1,-13,-43,2,-22
-25,-46,-57,100,-76,-21,0,93
69,84,-14,-14,-62,-58,73,66
-20,-69,-24,14,80,-99,-17,64
30,95,70,5,75,9,92,-49
-85,-95,-30,-82,-90,74,68,4
11,-29,29,-89,62,-61,19,-64
18,-15,65,83,-13,-90,20,16
57,67,25,-78,89,73,18,71
46,-39,72,69,61,27,-100,5
-78,-45,70,96,13,-15,16,-99
-36,-34,41,91,-40,-77,-57,-36
-49,-7,-91,-77,17,-39,37,18
85,-50,76,6,8,43,67,63
-19,98,93,-42,-79,-26,86,20
-2,-14,-86,-2,-86,-12,-85,-50
-20,80,1,-41,87,-80,40,-74
19,-39,-20,-95,-17,67,92,-53
93,61,38,12,-15,3,-56,65
-14,-33,5,31,-3,23,-64,-59
-25,25,63,-16,-96,2,77,-93
-38,-78,-13,78,68,-87,40,30
0,-50,7,-25,-43,67,95,78
-54,-71,-3,-14,-35,-87,-68,87
-70,-11,-30,-13,-34,-80,-26,-33
47,24,92,40,35,-55,79,-46
11,-20,3,-47,-93,93,-67,12
24,-48,65,45,14,-78,-11,-52
44,84,-7,-11,41,11,-99,76
9,-24,-61,3,75,-49,73,6
62,-2,-69,-27,12,71,24,41
7,-83,-99,100,27,85,-86,35
-2,-27,-85,91,57,35,55,8
-69,-34,-66,54,-71,-2,-63,-21
-17,43,-17,31,-97,-95,48,74
-49,15,-79,71,59,40,-3,54
76,86,79,-67,95,-79,-22,-45
88,-74,-58,58,7,75,69,-6
46,90,-76,-49,-52,22,85,-8
-69,65,-96,-11,-36,32,14,43
79,21,-3,66,87,82,-30,71
26,98,69,-67,33,-93,58,-80
94,-35,-46,-99,-98,12,-44,-34
76,-78,28,-16,47,30,-29,-60
97,-31,59,-55,-79,-25,-61,-15
-11,-24,61,-25,-27,39,-62,74
-89,-74,-30,-15,-28,85,-45,-20
-10,-53,-18,-52,-59,-100,85,-62
32,-64,23,85,-74,51,14,-4
38,-97,-9,13,48,-10,-68,55
82,-65,-79,-48,-29,-93,-51,-88
7,-35,32,58,-22,64,88,95
-88,85,-82,-49,81,17,-67,-46
-2,-40,-1,-19,-38,40,26,-45
-12,-100,-29,-60,-59,-76,-53,-45
-16,-62,-11,-96,-86,37,-46,-7
-71,60,-33,35,-73,43,-29,89
-29,70,-67,91,29,-83,-25,-53
-57,-85,85,80,77,-52,76,-63
-26,-17,77,-34,9,83,-91,-43
-83,-86,-64,8,33,-3,90,-93
-80,-15,4,-87,-21,89,31,-13
-43,36,89,18,63,69,35,-45
94,-46,62,34,50,-8,21,-12
63,25,11,-39,74,-33,78,-46
32,-86,42,-33,-21,-78,-69,-2
-14,9,16,74,-71,-39,-62,54
-45,-61,56,100,10,-50,-53,-98
1,67,-71,89,-84,-26,-40,-70
-13,-94,-95,-17,-27,26,-15,-53
-90,-83,-67,-49,68,-56,98,-63
-50,67,87,23,61,24,99,-1
-92,-72,-74,97,6,-72,40,94
20,82,13,94,-14,-37,30,9
51,-32,-21,4,-33,29,9,86
-43,47,-40,36,-8,0,-62,-85
-73,-72,-23,-36,-21,21,85,45
34,-78,-6,-18,-16,13,10,-83
-90,21,-18,-96,-1,-70,-11,-42
13,7,-17,-8,-58,-58,15,41
31,21,39,70,52,49,-37,-90
31,-43,70,-48,-83,-18,-7,-11
94,-86,52,34,26,93,-92,-60
79,98,73,-28,55,12,44,-4
-52,0,18,-34,42,-69,-68,95
59,-7,-94,-17,94,77,-6,-10
38,66,38,-8,-52,36,-27,49
100,3,-49,38,-57,-19,-28,-70
31,-63,-41,-72,32,10,-10,-55
-77,-20,-88,-23,-1,-26,92,-2
-56,-92,45,-93,47,73,94,97
45,93,-84,76,57,-7,-55,34
79,-73,68,88,92,24,-16,72
53,48,-70,32,96,68,-55,-50
34,80,-6,95,95,36,80,53
6,30,74,-50,33,-48,34,47
71,-63,87,-2,37,-53,-56,-43
94,52,55,87,-38,10,-72,-25
39,-24,-10,43,70,72,60,-82
-11,-37,-98,-47,-68,-11,18,-44
-3,-5,40,100,-15,-43,-67,31
1,-39,42,22,99,68,-4,-88
85,62,88,-36,-86,26,4,-62
-22,32,81,-98,-33,89,87,-80
64,-43,0,-10,57,-29,-61,90
75,-65,42,-57,63,97,-59,-21
-75,-12,93,-87,-62,80,48,31
-32,-76,-84,42,89,65,29,36
45,-3,-49,87,50,-43,-92,-12
-20,7,7,-92,-32,-21,57,9
40,-98,-1,7,51,28,-9,98
83,-75,56,-76,91,-14,-6,-98
-24,70,-31,98,62,-63,31,19
-86,-41,-7,70,-17,-36,-30,-41
-16,22,-68,-82,-96,-3,-87,13
88,-96,-81,91,-45,-65,-57,95
-82,-46,89,-40,-66,50,-80,-27
46,23,2,-98,-100,-85,22,-82
71,75,-70,87,-41,-15,13,-4
-53,40,-8,4,47,-1,-41,68
-36,65,-56,-62,-57,52,-46,-15
-33,25,-31,-14,58,14,31,92
83,-91,27,31,-54,-65,98,64
-64,-87,20,-95,29,54,23,-28
-24,20,-29,32,-87,47,-86,8
-64,-54,14,78,-2,72,-21,67
-30,85,-4,-46,49,-51,-24,96
97,80,-80,40,80,60,73,-81
-99,80,-1,59,-53,75,-58,38
38,20,40,-88,100,-12,-53,8
31,-92,0,22,45,6,40,71
51,52,-89,-20,-29,-17,-1,78
-20,94,21,-99,-23,59,-70,-56
74,-16,35,30,-44,-19,30,-71
48,-5,10,-51,-7,-1,-26,-77
-96,-9,21,75,77,-42,78,-20
74,-16,35,25,5,-26,-66,-29
10,74,-55,-55,63,2,0,-7
27,68,17,-5,-32,37,-79,-63
-69,52,36,-44,63,6,68,-100
-63,-73,43,95,-63,-6,53,-34
55,-65,59,29,35,7,4,12
-26,-20,-52,28,-52,93,-37,-62
-63,-14,-78,-98,-52,-4,-20,-90
83,35,52,59,76,-67,18,17
1,-7,70,60,-61,8,22,-49
72,-82,67,-52,-16,2,-89,-14
-60,0,-89,-14,39,99,-37,-19
-62,83,-94,87,72,0,-18,11
1,86,98,56,91,-8,33,85
18,-91,1,-49,-31,3,-70,-52
-94,-60,-2,35,-88,26,-53,-53
53,89,49,-25,-90,-3,45,-67
32,-38,-52,-75,-27,-15,-18,-12
54,76,85,76,65,6,83,27
-74,-53,-70,42,-67,4,-23,-3
77,-37,-18,-27,29,76,38,73
43,65,55,97,42,52,49,-82
60,-73,-17,52,-55,0,-40,-19
-10,-97,79,-65,-46,-16,-7,100
11,-30,13,39,3,40,-14,76
93,95,-34,59,-22,-2,32,-96
77,25,23,62,42,-74,-76,-40
-72,-64,7,12,66,85,5,-71
26,51,-79,-81,0,-72,70,96
-6,-58,57,-11,-71,-12,6,-64
75,55,44,87,2,34,-42,-26
74,83,52,-83,-37,-69,17,57
-51,-50,-45,80,44,96,67,-84
-73,-29,25,88,-89,-32,88,60
75,-66,-93,-1,-45,-92,-98,-58
-26,-67,76,-100,-74,37,-31,87
-44,-52,-95,88,-68,41,-24,45
-39,-71,-96,9,-90,98,37,-87
63,68,-39,-61,0,60,-74,-49
-12,10,-42,-68,-16,51,21,29
49,-58,-86,31,24,34,86,-31
99,-11,-73,-14,0,-54,65,-30
-79,36,-47,92,80,96,-12,-50
81,-44,-4,30,22,-64,-14,-48
-10,-91,-3,-56,-55,-10,-70,90
-26,28,37,57,52,-17,2,92
30,25,-59,48,50,-34,25,-96
-82,19,18,52,-40,-2,-21,99
50,58,29,-24,-61,-70,13,-45
-49,21,36,26,-9,47,63,-38
-33,0,27,29,58,0,-64,-88
41,17,30,87,-23,-51,-29,-88
-55,59,-48,-5,16,-88,-89,-98
0,86,-90,-51,89,-10,-92,89
56,70,80,-50,-48,-98,82,86
46,-82,11,90,65,62,-7,47
-70,76,-34,-80,-1,68,-89,-53
73,-45,40,-16,72,-31,49,-83
-28,2,-97,19,-1,-61,-15,99
48,49,25,-79,-36,91,-37,64
51,-93,-14,-16,37,-18,-73,-97
-52,-90,100,-3,74,-58,56,-48
15,63,96,-97,11,22,-40,-75
-67,23,19,36,-5,84,40,-31
-79,-39,19,60,-91,-41,98,-77
-14,0,-34,31,-35,16,43,-60
-31,-42,57,0,82,-17,64,69
83,-3,-67,-41,6,-8,25,-32
-52,-86,73,57,37,82,-83,19
28,87,60,-50,68,30,-96,-11
27,-25,-57,-3,97,-31,34,-94
88,64,26,16,75,-55,65,-75
-40,54,98,-22,36,38,6,29
99,81,30,-22,-96,-37,-33,21
87,-24,-59,16,54,11,22,-23
-22,18,0,78,100,8,65,14
-57,-25,-100,-96,34,95,13,68
-15,-57,-43,1,-43,-57,68,81
62,-71,-80,-53,-23,40,-45,-77
12,44,-46,-88,5,24,61,51
61,-85,2,-70,96,-53,90,22
-87,-61,-34,-5,-57,46,90,-28
17,-58,-40,-61,-38,36,40,48
-80,-99,72,8,-81,71,-97,-97
3,-4,77,100,24,17,-28,-3
15,48,-66,100,90,25,18,-65
-32,80,61,-77,46,-97,36,1
-16,-21,79,-91,34,37,2,87
96,-76,53,-87,19,29,-94,99
50,-1,-13,31,-13,31,22,-45
50,-22,-57,-44,-54,-11,64,-10
-21,31,43,-6,14,-49,-58,40
-46,25,-56,2,20,-74,83,61
-12,1,-93,-8,-94,-27,-92,55
-71,-89,-67,-99,24,10,-52,-24
35,-57,-57,-81,28,39,-92,12
-73,26,20,-47,-9,10,86,-35
93,-37,66,-24,13,-21,-59,-3
7,-75,7,-81,32,-15,-5,49
60,86,-2,79,-16,93,-99,39
-25,-82,14,-33,-80,98,95,86
-55,-82,68,-5,-10,-58,-94,-14
91,15,99,-42,21,-30,67,-33
-42,19,-26,85,-6,13,-62,68
-26,-61,-17,16,77,59,8,28
21,81,-27,-36,-22,-28,65,-10
-52,41,-63,-97,48,53,31,30
31,-42,-24,-43,60,-64,29,-12
-11,-65,-50,-84,-75,-97,-28,36
-7,79,55,-3,47,-86,5,-25
52,2,13,-85,-49,-76,9,-86
-33,57,-94,-2,61,-88,-13,9
5,-58,8,80,62,52,61,-91
-33,-15,41,-8,-40,33,28,0
74,42,37,-9,31,-7,10,74
-54,31,-88,26,-42,16,-9,-95
69,-24,-1,21,-30,-6,-87,-29
35,-24,-79,48,-96,-67,32,16
-37,-17,58,-22,-58,82,-89,-33
17,-84,-33,-4,-57,-38,-36,-12
-22,44,68,91,-17,-59,-31,-19
28,73,16,6,65,-76,-17,95
-12,75,-98,91,-26,-81,-19,-31
-9,13,-22,-43,42,-92,72,93
94,43,-51,20,-41,61,33,-35
16,-12,-3,-71,88,-5,67,-92
-90,3,-45,-28,71,86,-95,38
-62,40,-20,59,5,57,70,-96
-61,-3,-22,-1,99,29,1,44
-99,3,-27,-45,-21,31,63,98
9,6,-81,51,-24,56,-46,-83
18,4,79,6,-43,-84,12,-34
75,-96,-19,-47,44,80,72,15
-89,25,36,-29,-23,-68,53,90
-72,-10,42,97,58,-43,19,-82
95,16,-42,-32,59,-11,-95,-27
-32,-88,30,-67,-16,-84,32,16
8,-95,37,100,-90,-38,-30,98
6,-86,-25,29,-17,44,35,82
8,-42,-17,61,-66,-44,81,13
-42,70,4,88,-48,-88,-68,26
-94,-81,-27,-98,61,-34,-11,-71
-15,36,94,-7,81,55,-16,7
81,64,-27,26,-24,51,-70,100
-47,-3,-96,13,-53,99,-6,-20
-64,-86,-21,-30,93,3,-93,0
-17,84,-13,-75,-37,53,-51,-93
80,88,-34,52,-55,-55,45,11
-33,-49,14,-25,28,-67,14,46
59,51,98,-3,-12,-67,-84,-68
57,21,-31,-62,-54,51,-1,-81
14,94,-60,12,39,-10,36,56
-7,-2,21,86,-46,43,27,-22
-83,86,-8,-43,8,3,-26,46
74,10,-15,14,-13,5,-88,-9
17,1,55,76,33,54,9,73
-2,97,-81,-26,-36,65,-16,7
-99,68,-92,-20,30,12,-34,86
-35,22,-86,-58,76,-69,90,69
-64,-5,1,-33,-87,-43,-81,10
41,-28,-23,-21,3,59,-50,-42
11,69,58,65,58,70,50,-33
-93,22,3,29,14,83,-28,-78
-71,-18,-47,92,34,98,-7,20
25,37,20,86,-53,-86,30,10
-61,-78,-62,-26,-75,-86,61,-11
-13,-23,-44,-10,-39,-60,31,21
-24,-2,-10,63,99,-53,13,37
40,4,53,57,94,30,25,15
-70,20,93,-72,46,-14,-13,70
51,95,55,-81,33,-90,-42,96
-12,21,61,74,-34,64,87,84
-45,-33,-6,-1,76,22,79,-8
25,-8,36,-49,-86,32,-95,65
-49,-52,9,41,-19,-27,-17,29
100,23,4,57,-66,-49,5,55
28,18,-94,75,37,-67,6,-27
-77,-91,23,100,53,-46,87,90
52,-32,-84,-33,67,65,-22,46
-10,-64,-29,-22,-84,62,-91,27
72,12,-54,-4,-82,71,-10,56
9,63,11,-88,-12,-32,-51,-15
-65,-22,68,56,48,-42,-27,35
90,-4,53,-49,-94,-37,-24,-81
-31,57,-55,-70,-85,16,100,66
2,45,88,48,-33,19,75,-49
7,-49,-51,47,42,-99,39,85
-39,41,-61,-43,47,3,-74,93
-44,-9,10,54,-11,-65,72,43
28,-36,21,54,24,66,-46,84
-48,70,-78,51,72,-38,37,-45
52,100,42,74,10,42,57,65
-100,28,-72,-11,-11,46,54,39
96,65,25,-4,-34,32,-17,31
33,-53,-52,31,-47,52,48,64
69,-5,70,61,54,-70,-3,-60
31,-15,82,-49,-3,-59,65,47
-49,98,26,76,-53,-7,41,2
62,56,-9,-89,-86,78,23,-31
-94,36,-40,-18,-11,-28,17,-6
-26,-68,28,-45,-32,74,-33,52
-75,74,98,83,-60,-60,-20,-71
-3,14,34,32,-61,-97,65,-50
91,-5,44,0,10,0,77,45
-92,28,30,-79,16,51,35,64
9,63,18,2,42,-16,-33,-44
2,-30,83,-63,73,50,-5,-67
-45,-11,-14,2,-59,98,31,20
81,74,72,56,-23,-26,45,44
-67,-12,-78,-63,-33,31,42,-68
31,100,-100,93,19,-5,-8,56
-26,56,38,92,0,-21,-85,25
-31,92,90,16,73,72,-76,-34
-53,62,-76,91,16,-15,-26,2
-86,57,-22,-28,-35,-55,-47,-95
72,-11,-86,55,3,3,96,-93
74,42,77,74,-79,-54,-45,7
-42,-99,72,52,-23,-76,-18,24
-5,-85,-40,-63,-30,63,74,-1
9,-46,-52,-73,22,64,10,48
0,82,-20,65,-90,91,36,3
-51,-59,-9,55,-50,61,-7,-33
25,-10,81,82,66,79,-18,-15
-94,-43,-96,88,-47,63,-98,-77
-97,-20,46,50,80,34,55,-31
-4,-92,97,3,-81,83,34,-64
-5,-59,-16,-90,3,90,-72,-57
15,68,72,27,12,49,-38,27
-62,-59,32,-54,-61,-31,-12,87
33,81,-63,76,36,79,-19,-86
13,90,-40,-2,63,-72,-22,25
100,-76,22,26,-82,-22,34,-42
-86,94,-20,92,-64,-13,18,-83
-3,82,35,-19,51,-40,-63,-39
-49,43,-52,90,-86,71,-6,49
-18,-21,-83,61,39,54,-7,-35
-54,69,85,46,-80,66,-35,32
59,-43,-74,92,-68,99,7,7
-76,26,64,100,91,-86,-88,45
-49,-87,6,82,-99,10,64,75
-24,35,89,23,-83,-71,80,-82
-5,10,17,-76,-45,29,63,-5
-34,85,95,-25,-75,64,-85,20
35,44,25,-26,29,-58,29,-92
-92,8,49,62,-22,69,9,-7
52,40,-79,-55,-58,100,-26,-41
-90,21,-70,-40,-20,20,-82,-96
-34,85,3,82,-84,81,97,-71
-91,-75,-77,-63,-19,-74,-9,-12
-82,-32,77,-51,-9,-68,-47,-53
-6,31,81,51,-50,89,28,-72
97,-21,16,-43,-57,81,-64,91
57,-66,-33,48,89,-52,-69,11
33,-79,78,41,-58,46,42,-87
5,37,27,15,-75,94,-16,-84
26,-52,-80,-53,-34,85,47,-70
9,88,-48,49,75,-18,98,47
76,-54,-17,10,50,1,29,-36
-94,-94,-3,85,53,-89,29,51
-8,54,73,0,4,-97,-30,-60
-25,62,13,78,-98,84,19,59
0,-68,27,-75,82,-15,-93,5
-40,-31,-14,34,99,69,-27,82
-64,4,-90,-71,13,66,-15,-9
-81,-11,77,-56,-56,-87,82,-61
-74,-86,62,93,1,36,85,-81
-40,69,54,-93,13,-93,76,81
28,27,-85,79,97,0,77,68
39,-7,9,-53,-2,-22,-39,71
-65,-81,35,-22,51,56,-38,-58
-41,61,-94,-72,51,-62,-100,63
41,-21,3,-55,21,-91,40,-94
-78,-7,85,48,-99,-51,-34,85
-46,-55,12,53,-61,-16,43,26
-87,66,-1,77,7,89,-13,-10
-86,60,47,-28,58,-99,-73,28
45,-94,39,24,19,-66,-25,-9
-28,-66,-16,-18,-26,-3,-7,62
31,-20,36,-88,-98,69,59,-6
-22,-88,-91,-40,57,-73,64,-65
-100,-89,-42,50,-84,-76,18,3
-15,-80,-74,16,-28,-46,-42,-86
-90,-12,-29,-62,-45,-19,-18,85
-37,14,0,82,-96,12,32,30
68,-25,63,57,-13,-17,97,100
38,76,35,-73,-55,73,-13,14
31,-26,17,20,54,0,-8,17
79,-7,-51,86,15,58,-92,24
59,24,56,-84,-13,19,1,47
-75,92,-6,12,30,-26,-82,33
96,-11,-66,-69,47,-77,14,-70
-79,96,44,-3,-38,28,98,-1
-75,23,54,-48,8,-95,-59,14
-48,-23,45,-76,84,-70,27,31
-6,8,80,34,60,21,-46,77
-14,98,-2,-51,74,89,20,43
-36,1,20,-7,-94,58,11,100
-63,51,33,79,-30,52,93,-14
51,79,53,-14,54,-28,-59,-72
36,-71,5,-37,66,31,32,-70
96,-2,20,25,35,-69,93,-95
-16,-50,58,-80,35,82,-2,-25
19,-15,2,25,27,19,62,-27
50,37,17,69,25,-2,-79,-34
41,2,15,71,54,-97,-1,-89
-31,83,-90,67,-100,-84,-62,-43
4,-72,-11,-75,-46,31,-64,93
41,-64,88,21,-12,-62,-65,-80
-66,27,-96,87,-46,-17,47,31
-3,-19,-79,31,-20,-74,58,48
-84,18,95,84,-15,-94,-58,49
-90,68,-49,77,-26,67,23,80
-100,96,-73,21,58,82,-75,-29
12,-49,71,-4,24,-10,98,28
-58,-39,-69,-68,-88,-85,-43,-4
-59,15,-100,76,-72,35,-10,-26
-81,38,33,85,-78,6,45,-97
10,62,27,-13,9,1,76,73
89,90,77,-17,46,60,-50,77
80,90,-51,12,66,-35,67,34
-31,36,47,46,94,61,56,-89
45,51,59,43,50,-47,91,-10
-33,39,-77,-8,95,-46,18,81
-2,61,74,-19,53,49,-71,-49
33,-9,12,61,94,-42,52,-24
-81,97,-48,49,-18,-29,-64,-87
-95,-74,-14,91,-21,-77,62,64
-94,-29,5,58,87,24,-31,80
-53,71,17,59,81,47,97,100
20,-65,49,17,-65,-52,57,-24
-4,-83,-33,38,78,19,-36,-32
-14,-99,-28,-99,-6,-10,-44,-94
-1,22,18,-13,89,-54,36,58
-88,-41,4,-87,-91,-48,79,77
-9,-53,-83,-36,79,42,92,76
-62,86,54,-74,-24,-22,42,-85
-55,44,-31,-1,-45,-99,-47,-19
33,-18,-34,-69,-22,38,-15,31
83,-47,-89,62,35,-97,6,-21
-58,47,-5,-40,-22,-96,-10,27
-80,74,100,76,95,10,-89,83
-50,-83,65,61,-24,-71,52,-55
48,-53,-86,-33,-88,-64,82,-93
62,-73,17,89,68,98,8,78
-76,23,-20,-35,-85,54,-90,-30
-76,68,20,-43,-75,-53,-1,78
65,-8,-24,-6,76,-99,25,-12
-51,-67,-55,-83,-56,-91,83,-6
-9,-50,-51,66,-6,49,-61,-60
-100,-93,6,90,-50,-26,-24,-66
31,-41,-13,59,-73,28,-59,-58
96,-95,-74,98,43,-13,-61,84
-18,-60,-1,-81,-96,33,-76,-42
75,57,23,34,-3,10,84,49
16,6,-25,19,31,71,-36,63
-73,-51,-33,-3,77,-21,-5,42
-88,21,-86,-9,53,8,8,76
-97,91,-12,-15,18,28,-86,-19
10,-78,-100,-71,-100,-56,80,-8
-34,-37,90,-78,44,68,47,-15
-57,-25,42,-53,-21,-62,-41,33
50,22,-85,-24,37,-16,56,53
-67,-32,-18,27,-90,-9,-98,-61
34,44,-60,-26,-24,-83,-38,37
-4,97,-60,91,81,75,16,-64
66,-70,9,68,5,35,77,1
87,84,-34,-43,0,-66,86,-38
-93,41,35,88,-66,-40,-34,4
87,-42,61,-52,1,20,-15,57
61,26,-6,-52,2,50,-88,-12
-81,-31,-2,-34,-20,-24,-54,36
53,99,-76,-49,34,-92,-72,31
-44,24,84,-76,-42,62,6,2
46,-44,83,-90,17,17,-13,3
-71,-84,-18,-51,31,46,-58,70
8,1,-83,86,56,3,-48,-11
-99,-16,-84,30,-75,71,12,89
89,-99,2,24,-75,99,17,-12
-12,-59,70,58,47,-67,71,-60
16,26,2,17,-86,-5,51,-65
-78,47,-67,14,4,67,76,13
-61,92,-87,-40,0,37,-81,-33
16,-56,77,38,50,87,-29,35
28,10,64,41,58,-15,8,-56
-72,-80,11,94,-6,-65,-62,10
19,91,99,-19,-58,-13,75,-41
2,-39,-100,21,4,18,70,74
-45,-89,-85,9,53,12,69,68
94,-46,-99,-47,19,5,95,36
25,80,97,-99,14,-7,77,-13
-78,9,-50,15,90,28,8,-71
30,26,-90,-34,4,-96,-69,52
-6,-94,3,-63,57,37,8,80
10,38,56,-11,0,9,-75,-44
86,91,98,-57,48,70,-20,62
47,-91,-11,-49,29,-24,-81,-89
-99,-11,26,87,-67,16,-40,-70
-96,-39,-56,22,49,-69,-8,61
-13,-41,48,81,-77,75,48,-39
-64,-34,-83,42,-37,-28,30,-83
-90,-99,26,-30,14,-39,-92,-12
13,-21,90,31,41,-7,55,-29
-27,75,73,-84,-87,-75,23,99
-15,-94,-1,-67,-21,83,-88,-80
-77,-1,-30,29,55,-40,-8,-44
82,-30,-4,-80,-61,73,55,-7
40,-23,-38,-21,76,25,-32,48
66,-90,-15,-92,-61,75,84,77
-82,-6,38,-52,-21,21,-36,86
30,-37,-95,84,-42,-70,52,41
9,15,-71,-82,56,32,-34,-7
-94,-38,25,70,51,61,-1,7
-57,-74,31,-35,-25,8,21,42
-15,27,81,94,63,-44,-94,62
-26,75,-18,0,7,47,-22,-10
30,55,-41,-97,29,71,17,4
76,29,-98,40,100,-71,-67,-30
53,-94,-59,-47,11,2,25,61
-37,55,70,-18,-69,-80,-5,-13
92,88,-70,97,35,-51,34,55
-28,-52,-30,-13,-8,95,-52,5
-30,-100,35,-64,-94,6,-13,-24
4,14,-81,17,-95,88,79,-61
-80,-6,-44,-61,-76,67,10,-25
93,-85,27,26,-30,-89,-39,-43
-26,47,-29,-36,81,48,-33,-86
-87,93,42,45,29,89,-87,-47
-92,93,1,42,69,12,-48,44
-70,56,11,90,-14,98,-41,49
-82,78,-100,46,28,72,-53,94
35,-49,-49,-9,-20,-52,21,95
-59,67,-29,-2,50,-40,-6,86
55,78,-92,-62,76,39,-42,-92
-28,98,45,-33,32,-28,-31,-14
-18,33,-24,-86,-39,12,68,22
92,53,-89,-79,61,-74,77,-6
57,92,-28,79,-41,9,71,14
70,-22,-56,-39,40,54,37,48
90,-87,5,-85,-7,100,-35,8
-78,-21,45,5,81,77,88,69
-28,43,-5,88,86,-23,14,-17
100,2,-96,-9,72,-18,-65,93
-81,57,96,-53,46,-71,6,34
-56,-1,-52,45,-16,-60,-25,-19
93,97,-47,-34,-4,-48,33,-87
-16,49,-22,63,-6,-32,-30,95
56,70,-19,-45,66,-67,-100,27
84,-36,-54,31,-58,70,-65,5
-96,5,-63,-69,-57,-5,84,93
33,-48,87,-77,28,-9,-79,100
-28,-32,44,68,-92,-87,84,-90
-65,-58,-33,-90,-83,-37,-38,-14
6,98,58,-96,15,85,-32,-30
61,-81,18,51,58,-28,95,63
-37,-51,86,41,41,51,45,100
-5,1,27,-46,39,-97,31,-73
-84,100,94,38,-78,42,-79,84
92,50,23,85,77,22,6,-42
47,-21,-66,-28,-10,-20,-75,-84
-95,-63,-18,-52,6,-90,79,96
11,35,58,15,-17,-76,-44,11
-51,-93,21,69,-68,83,38,91
-59,73,10,-82,59,-89,72,39
-83,-32,-61,87,38,6,12,88
-67,-22,-68,-77,-70,39,-58,-30
28,68,-57,-68,60,54,23,-41
5,-44,-57,-78,93,91,53,70
-41,-48,-99,41,-11,-25,68,-70
-49,-3,-50,3,-14,82,57,-97
89,25,62,-36,85,93,50,-37
-86,2,30,-50,4,-40,12,98
-93,68,-21,-65,6,55,-73,18
-7,-62,-2,-86,91,1,-91,-88
-39,93,-90,-71,-38,65,-39,10
-44,66,55,46,-10,-29,63,61
52,-88,48,-73,-88,-34,-12,69
