-100,66,-83,-34,-73
-53,-92,84,-17,-47
98,92,-9,-67,-66
-28,-53,84,-55,20
-40,-1,20,44,60
40,47,-61,0,-71
16,-63,58,48,33
58,-86,52,-44,-75
32,-90,-72,14,52
21,-10,19,-74,-53
0,-74,22,89,-54
-54,-44,96,-43,17
39,95,-35,-75,-26
67,23,49,75,44
-10,-82,50,49,62
20,-66,69,12,-37
85,-30,85,25,1
91,-88,-63,94,23
-95,-11,-89,43,53
-58,-68,39,53,-35
27,-46,-94,-27,79
12,-73,-91,16,56
69,-67,16,-21,68
0,-96,36,35,24
5,-56,55,-32,29
1,22,-26,100,49
-5,-83,-15,-98,-33
-5,-81,-45,-24,4
83,80,-65,46,19
84,-94,-7,-35,-81
-70,1,77,-21,45
45,-32,26,-25,52
12,71,36,-23,28
-65,-67,97,-33,9
32,17,47,7,-1
-51,25,-19,9,-15
-40,57,-11,-43,55
88,86,-34,33,6
39,58,81,54,-38
84,58,21,13,92
-88,-59,-36,10,-46
-34,54,42,-54,-11
41,96,-67,43,-34
-33,-10,-91,-24,87
2,64,76,69,-42
14,87,96,-93,76
-96,-19,76,-35,32
-4,-72,-92,11,-100
95,-50,68,-53,94
-22,40,-32,-2,-12
32,54,-29,-46,86
-50,66,65,98,-98
-55,-10,-76,-96,82
-67,8,-72,92,-39
22,-83,-3,91,2
87,45,-68,40,71
24,-99,1,-8,-26
-90,90,-27,-44,-24
-40,62,73,35,34
-13,-26,-60,-53,23
-42,-16,13,40,-74
-84,11,-17,-87,62
34,-27,99,-40,11
-15,27,87,-87,-17
47,97,-3,47,-19
-33,78,-32,67,-89
66,-90,21,15,56
-61,27,14,16,13
10,-20,97,64,-54
87,68,-16,95,85
-93,-56,66,81,18
-26,-58,24,-16,-41
-27,-64,-78,58,45
-17,17,86,-58,36
15,6,26,-23,-31
-36,36,-34,-8,10
-86,-70,-61,-71,-10
41,59,54,-89,83
-63,-2,97,72,16
7,-32,75,-80,-86
-61,98,-100,-18,-17
54,63,91,79,-90
-1,-26,91,63,12
42,0,39,-38,56
-92,86,56,10,60
-10,29,41,21,-88
24,-99,-64,-43,-43
-35,35,-39,5,-4
13,30,34,-87,-34
64,-56,57,-77,-49
-21,59,18,-35,22
23,90,34,11,52
37,-14,-12,-80,42
-68,-3,-78,-17,65
-77,-82,39,-30,0
-100,-30,52,83,13
57,36,-11,-7,1
-82,-63,84,60,64
8,36,44,39,-73
22,3,12,59,55
41,13,-78,37,76
45,-80,-90,-81,-46
59,46,-26,19,26
31,19,57,0,91
-11,-6,91,-84,-79
80,-44,30,47,-19
83,-6,2,68,63
77,-81,-88,-17,-65
42,66,-48,0,28
35,-43,-22,82,97
25,62,77,66,73
-45,22,-69,-67,86
-82,-90,41,-7,-26
-97,-100,-26,-24,-1
78,-84,78,-37,82
14,35,64,-22,-44
-96,36,-6,-46,81
37,53,-43,-83,-23
44,31,21,-64,47
33,92,42,-59,84
-17,51,-12,-57,-36
-46,-44,47,-53,28
-92,91,-32,88,-87
67,-13,-57,-18,-60
29,-30,-100,-83,-62
-93,-19,-17,-15,43
-49,73,1,-8,67
-65,82,-98,-12,58
-27,43,-40,-22,-46
-58,96,71,-42,-28
53,65,-45,-47,-39
57,-48,15,16,-97
-64,-40,-43,-85,-79
71,22,-49,98,-56
37,43,21,36,-99
-80,-83,-25,-74,-57
58,20,-26,43,71
1,58,-14,-56,-27
58,71,-25,42,17
-19,28,-31,-1,-60
45,25,-36,-50,-60
-59,98,49,-32,-59
-11,3,-8,2,14
14,-70,-2,30,26
4,48,-86,31,20
84,-73,30,67,-95
15,-84,41,-27,33
-41,-97,-39,-84,73
-76,51,-31,-21,-65
89,49,92,93,21
37,-72,-27,5,-57
-81,12,27,-85,61
64,-77,-88,-48,-19
-24,60,85,-81,80
-87,-42,-62,-43,67
-82,62,-11,-98,64
-68,-15,20,-79,20
11,-2,-61,-34,-40
79,-63,-16,-75,10
10,14,-62,-10,72
42,36,-90,65,60
-51,-99,-25,20,-66
4,24,41,86,-35
-53,-44,78,79,57
-65,62,77,76,87
80,-8,-31,-5,-2
34,-43,-66,-33,-74
4,7,-83,-34,-25
-80,2,-70,95,38
40,20,46,93,-40
69,-37,39,82,-50
-81,83,-28,98,-32
-24,26,-8,-33,97
70,39,-72,-56,-5
92,-2,79,-77,-42
23,-83,79,56,-76
-89,-81,-60,-18,98
-8,4,3,68,86
55,-92,-96,-62,-34
-13,65,34,17,57
83,99,-90,-20,14
-93,-44,70,-72,18
74,-21,-14,-40,-38
-57,-49,-17,29,48
-21,16,-8,-81,66
-78,-31,-92,-63,-45
85,-83,-30,-73,74
57,82,69,-13,-17
-68,65,97,-2,-99
46,-84,26,8,17
-84,-89,-46,-37,44
-36,-96,36,56,77
29,-40,-58,-56,50
-74,96,27,83,-2
-36,-67,-70,86,29
-67,-92,19,12,-68
96,23,48,-81,-60
-23,61,-30,86,33
13,-87,-70,0,1
31,57,-72,26,-83
-46,-97,59,-78,89
-1,41,41,-84,59
67,-62,-93,64,14
53,-81,-78,74,-28
-73,49,-97,32,88
-50,23,21,23,-42
-6,-89,13,35,87
-49,3,-76,12,-8
98,-19,-30,54,-40
-91,-64,30,90,34
-55,-17,74,64,-22
16,-9,92,60,-27
-37,-61,-26,-100,96
-67,48,84,1,-6
67,-20,-77,51,4
98,-81,-14,67,-53
22,3,-6,0,-59
6,40,-60,-62,37
-8,98,80,-17,-55
-68,71,-5,-96,100
-98,-62,-65,-33,-46
31,-46,-96,42,44
94,87,9,89,46
53,10,98,77,80
94,59,40,-4,93
34,91,34,-51,-80
84,-47,100,24,-98
34,-90,34,-64,-13
-46,-83,94,76,80
-62,73,-74,61,87
-33,-48,-47,-79,75
40,0,-42,100,-51
-94,-60,76,-93,-32
80,61,36,77,28
-43,-93,-82,-72,81
-77,37,-94,78,-64
-66,0,82,88,74
47,-44,82,-23,-36
30,61,1,94,-76
2,50,-82,-6,-53
-83,6,6,57,88
49,88,-78,86,-80
-46,-84,26,2,46
68,56,5,86,-14
28,-26,-10,62,48
-85,68,22,-36,46
33,64,97,-84,-15
83,39,5,-36,-59
-84,45,28,-55,96
50,43,-20,-18,3
1,-16,28,84,24
23,1,-40,56,-96
12,-37,60,35,66
25,57,67,-84,-52
83,1,28,-69,-15
-18,-80,24,-18,-62
-57,10,-34,-51,-44
58,-54,1,-94,87
-35,-38,-70,-28,-1
-20,50,-24,49,-48
-79,-32,15,-7,3
4,78,-86,64,16
34,37,49,83,59
69,-3,1,-2,53
-48,-92,-2,46,87
-41,85,50,9,-7
-65,70,53,-34,-81
74,19,74,-25,27
-24,60,-51,-40,18
4,-80,71,26,-28
38,-60,-53,-23,-49
-54,-99,79,53,66
29,-77,28,39,26
84,-68,49,-62,69
29,-50,-62,-93,-60
46,74,1,-65,96
23,20,69,-90,95
-29,100,-30,65,-49
43,-85,18,-48,67
-15,39,95,8,-57
-35,-59,-83,-56,-33
69,-52,12,84,-21
41,-60,86,-56,95
-15,1,-13,84,-33
90,10,12,-45,16
40,41,-77,-13,93
35,-40,100,48,-74
54,-79,85,-96,13
41,-97,95,-22,5
78,-71,22,-81,69
-23,53,-6,31,37
35,-78,-21,-97,-15
-4,-23,-11,-86,-17
-12,98,-43,-78,16
-39,28,77,-35,91
73,80,26,43,-23
91,-31,-8,-24,98
6,-34,-25,-52,-96
-40,-20,-54,2,65
39,-49,96,-1,-23
-89,16,-86,-23,1
-43,-89,-32,-21,42
-37,-66,-61,-84,-31
-29,-47,-63,-5,62
46,20,46,-91,33
75,67,39,-13,30
45,32,94,5,-16
-80,36,58,91,60
-23,31,45,3,3
-51,3,44,-44,56
-42,93,49,-52,-3
-65,47,-11,21,-39
-93,41,-90,-88,58
0,67,-35,-49,-29
90,12,-49,-92,-83
-1,73,100,71,41
30,68,7,11,-92
-97,-65,-99,36,-68
94,14,-18,9,-73
56,4,-14,-67,4
-98,16,-62,-45,44
-18,-64,-31,70,64
100,17,69,-74,91
59,92,27,-42,80
-4,0,9,73,-51
14,35,88,76,-25
94,75,64,89,64
35,71,-100,23,-51
-5,-58,0,5,-81
-41,11,35,15,-68
16,-11,-18,-43,-65
74,-42,-53,36,85
-66,-94,80,-95,8
65,-30,-73,73,-78
-20,-60,65,8,-7
47,-25,-78,-6,16
-30,96,60,-86,100
-61,-4,-55,77,86
24,83,-27,57,-25
1,-49,-98,43,-55
-16,41,85,-6,-91
-80,-60,-11,-99,2
-74,-71,-84,39,-80
-73,-20,55,-27,36
-52,-12,53,16,-45
59,-24,-7,-61,-95
54,82,-12,53,-32
-76,-28,88,33,-70
-73,-92,-7,52,-29
-37,91,-77,84,78
-74,78,-100,62,-44
-54,33,-84,-39,-92
29,94,47,-94,96
67,-74,-9,75,-3
-10,-76,80,-37,-23
34,-18,87,-64,80
67,86,83,-4,77
58,-65,-1,-29,6
-66,-46,-82,-1,37
-36,98,46,68,-69
63,-95,29,-10,-98
-13,-2,88,-60,-17
-35,-54,95,-83,17
-18,47,30,-11,-47
-85,-4,-3,-4,36
-91,94,-100,-39,-17
18,84,19,86,95
83,-94,-53,45,-40
-54,50,38,-92,-49
-65,21,13,-36,-8
96,13,61,87,43
-31,79,-5,7,51
-63,-57,8,-33,10
-31,75,38,22,0
25,25,-56,68,-51
-2,-17,36,-28,19
38,38,-9,-70,47
-8,98,-42,13,-66
100,-76,-97,-47,-23
77,-49,-94,57,49
-69,-73,20,99,1
43,4,97,9,-21
-46,19,-23,94,-11
-70,-40,38,84,73
-10,-53,-91,-17,61
63,-21,55,47,64
31,-56,-82,87,1
58,26,-27,6,-98
-51,-18,80,-58,-25
22,58,0,41,45
-16,-41,44,25,-61
-34,-65,-47,89,30
67,31,-33,-96,51
16,-2,-47,-83,7
84,50,20,93,-31
77,98,19,-41,45
-97,-2,82,68,-29
95,-65,34,-21,34
-47,82,32,45,20
-79,44,-12,95,99
-29,-29,75,75,47
-69,68,-45,-71,-2
71,-34,-27,76,75
-48,12,-85,36,59
7,-65,-17,-6,42
-87,63,97,12,73
63,-20,14,-19,-80
18,42,41,43,22
51,67,-7,100,16
1,94,52,71,-41
8,-85,-74,-4,-71
-87,47,-92,60,-54
76,53,16,22,-60
-31,52,-98,10,57
-81,69,-31,-84,22
39,-88,-2,-33,4
31,-14,-4,43,8
32,-87,80,-3,80
-59,-30,52,44,-57
70,3,12,64,-85
-2,99,-46,-28,32
20,97,-57,-19,53
-7,38,-83,40,15
66,-54,24,16,17
92,56,76,-99,-85
13,79,-74,98,-13
-26,-54,1,88,89
-81,-75,-70,-92,59
-16,44,15,-51,81
-34,-32,-86,-99,70
63,-81,-87,76,79
51,51,-89,84,40
-67,0,43,-8,29
32,-10,-55,-46,15
42,-72,80,-36,50
92,-14,53,-98,-52
78,-91,-6,15,-23
74,45,-82,54,-84
-94,-89,38,45,43
96,-37,80,84,63
-10,-12,-80,-25,72
100,-35,-68,49,54
5,48,-90,-69,-45
14,-12,10,3,88
41,-51,78,5,9
40,-100,39,59,-9
31,-73,-11,-70,40
-68,-1,83,23,60
-18,91,7,-63,-34
42,12,-29,66,6
22,-55,32,93,-8
-70,21,-37,31,16
38,100,35,95,-39
73,39,20,-55,89
74,29,-45,-17,62
-21,85,-50,97,-1
-14,-5,96,-11,98
-87,-20,87,94,18
9,-93,59,-98,-1
-71,-24,100,27,54
73,-31,-13,42,56
61,-29,91,-31,-40
-67,-66,-26,88,12
35,66,46,-78,15
-99,-84,7,-94,-85
72,-68,-79,13,33
83,19,46,35,-73
-66,-21,-91,-96,-59
-80,65,-48,84,-88
-68,1,56,35,18
-36,-29,-82,-76,57
-88,20,9,-91,97
87,63,-54,-86,-56
87,-9,-54,48,-60
81,-50,9,19,-41
-99,4,76,29,60
52,38,-94,50,97
-33,65,12,97,-24
-90,45,-55,97,86
-32,-86,95,29,-77
-79,18,50,59,58
-46,-3,-3,-49,-53
31,-83,-74,-94,46
42,55,75,99,26
-92,52,3,-38,77
-31,78,87,9,60
91,-64,-26,-37,-56
98,83,87,3,-4
-16,23,-6,-90,10
-75,-40,78,-57,-4
-53,-36,-92,33,4
-93,-45,-53,54,-9
36,-7,-91,-95,-46
-96,77,99,35,100
-94,98,-32,-49,-93
-62,-46,57,-23,3
-66,-4,37,-100,96
-27,59,43,-5,76
47,-28,97,-4,-19
81,-79,-2,-13,-30
63,30,17,-92,-49
-85,35,93,99,2
-66,-63,50,-76,24
12,-67,73,-59,43
-92,-76,100,-25,71
-31,51,-86,68,-11
-26,-11,71,63,37
-24,-71,-82,-91,84
-54,-29,81,-73,-34
-70,-6,-67,-57,-42
-93,-37,-20,90,61
-54,31,-49,-57,33
-56,-50,92,-75,26
81,-89,59,2,22
-50,-77,-99,-31,-51
52,-29,57,38,-78
49,47,71,-72,-91
-4,6,42,58,30
-63,-41,-29,-61,-22
-23,-28,80,-61,-33
-89,-84,-63,-98,-88
25,-89,-50,-67,31
