-95,42,60,-33,-12,58,30
-98,-31,-21,-19,-31,-61,-33
-65,88,60,34,-13,-48,3
-69,-37,54,41,100,40,69
-62,-90,-31,-48,39,27,43
-77,-43,-96,-86,83,5,86
-65,-38,14,-100,-9,-47,49
90,-43,-40,-52,-8,48,-86
-17,10,76,-66,36,-82,-10
-16,13,69,81,9,75,34
-90,-8,-59,85,64,24,-90
-9,-74,-60,-70,67,-44,-40
-66,46,81,-1,67,-8,-91
6,82,69,81,12,62,39
-49,74,86,-82,-64,14,84
2,-35,-3,-81,89,-10,-49
-53,-43,14,-32,72,-48,51
-32,-77,-33,-71,-73,56,-71
46,70,-12,83,19,81,84
-31,43,15,-70,-81,-11,-77
100,98,40,-54,-35,-78,-58
27,17,-99,16,19,91,-96
91,-42,21,11,59,-35,33
-24,-98,-76,38,60,86,37
-48,-74,-59,72,-71,-3,40
-61,-67,77,-46,-24,-11,20
21,63,-62,4,15,-90,31
86,35,-38,87,76,57,24
-18,59,-86,-91,-13,-31,32
94,93,4,30,-74,44,-84
-67,-69,91,-16,68,33,-50
-17,13,-87,-84,-37,58,87
-44,-84,-84,83,-59,-87,59
-53,3,95,87,96,82,-36
-13,30,-6,-89,81,-54,81
40,40,-61,-2,85,-12,53
-31,-8,10,-17,-61,-31,-81
29,-53,-81,22,16,-47,-73
-62,-90,75,-20,-36,40,39
88,1,69,-43,-16,73,-66
38,-26,-43,80,11,-83,3
92,13,-67,-61,-53,18,-52
99,75,-99,-95,54,-75,-55
48,17,-70,34,14,46,-26
4,67,18,-4,-82,-42,14
-60,21,38,78,-5,-40,-16
2,-62,47,3,-5,49,88
12,-62,-19,22,-47,-78,48
81,-86,69,-72,-51,-95,-88
-65,49,-28,-83,84,17,87
28,20,-37,-83,53,-66,61
69,84,23,-63,86,-77,-20
-76,-41,97,-61,100,6,86
29,63,-27,-34,59,-21,-2
-90,-67,22,53,66,96,97
-47,76,-2,-71,-66,-23,-3
-78,-67,-89,73,5,29,-9
77,58,77,-59,99,50,35
66,31,-23,19,61,89,-57
-74,-73,-45,-30,-88,-68,100
-84,17,-65,62,11,30,47
-6,26,-70,-31,35,-23,96
85,-4,74,78,53,-87,-92
-31,70,86,-5,-22,67,-55
85,31,96,-66,22,-27,31
44,68,-100,9,-87,-40,-82
-5,90,-14,81,50,-35,76
-32,82,-36,57,-27,96,-2
-91,50,51,-11,69,-60,30
0,-88,48,76,93,51,-58
82,48,-76,21,71,56,-82
-12,84,97,100,51,51,-84
-29,17,-41,-77,7,-29,-1
79,-79,-67,-99,-8,47,13
28,-84,-77,-79,40,-77,78
42,-41,94,-87,-37,48,47
-34,44,-40,54,-49,-24,4
-59,51,95,-75,-48,-82,80
13,51,94,86,49,33,-55
-74,-39,-16,-81,32,66,1
5,-63,35,43,-77,-25,80
46,-67,-41,-76,85,-3,-29
53,92,3,-37,72,-94,-45
-31,58,-48,-46,41,-9,9
63,-38,-69,-60,-57,-26,-92
-1,52,-38,-47,-66,53,-20
-53,-92,-22,-50,16,12,-17
14,92,-36,-52,-99,-8,-67
-2,29,-95,82,61,-53,-21
5,56,42,83,53,-77,24
-54,55,-89,-12,-43,-40,-12
0,70,76,18,40,-12,-12
-22,10,95,-83,79,78,3
-56,18,73,-95,-1,87,-6
-36,-61,55,-87,9,-8,-89
-15,-55,-9,-32,86,42,-67
-29,-10,-80,93,39,-93,-65
58,25,79,14,46,83,-94
-44,81,25,29,13,19,-2
-91,-19,13,-85,81,34,-77
-52,-23,78,-15,75,-93,100
-56,72,22,-24,-29,-72,-54
80,93,26,20,51,6,90
63,98,54,18,-47,-9,42
-57,-62,-78,-6,85,-92,56
-29,64,-15,59,-88,-76,-37
55,54,75,69,86,86,89
98,54,-17,-62,34,-19,-87
30,-63,20,-28,60,-39,85
1,63,95,39,3,89,80
92,88,-54,-69,29,100,-64
29,-86,35,-51,-93,-28,-41
25,76,-83,-26,-93,80,-2
-99,-41,87,90,-59,88,63
55,-65,-79,-42,11,2,-39
-100,-90,-55,-15,88,30,36
35,86,-24,17,-36,-16,26
70,43,-1,10,59,-67,10
-70,-67,87,23,-66,78,96
-92,-70,-71,-53,11,8,19
-76,58,44,-9,-64,-43,78
72,44,100,-16,-91,70,55
17,-86,-79,-40,-43,85,-59
-65,50,-43,4,-39,62,65
63,69,97,82,62,96,-26
-95,-51,63,-33,73,-67,88
56,29,17,35,11,-29,-28
-51,-91,64,-64,85,36,-52
-54,14,10,-22,25,56,-5
-84,73,-36,-24,75,34,30
-48,-13,27,-21,60,16,-6
14,-45,61,-2,32,-62,69
-28,-94,81,63,75,-79,43
-7,22,96,89,-39,-66,69
-8,-85,-44,0,86,-89,-90
-82,93,65,-63,36,1,70
-73,-64,-62,84,11,47,61
31,54,-21,92,-29,17,65
29,92,-23,51,80,82,-32
-38,24,-25,-34,36,-78,-36
-48,-3,97,79,37,77,-86
15,-78,82,86,-59,26,-98
-20,-55,19,-73,-91,27,83
31,-27,-46,-69,43,-1,13
66,81,-93,85,15,-62,82
-51,-76,68,-12,52,57,94
-79,15,-85,79,-51,-84,72
-29,-3,-53,-87,-81,36,-1
-62,72,-50,20,68,12,-53
-50,-25,34,-23,28,91,-74
78,9,-55,-30,-54,-19,-58
8,61,71,-30,-78,-77,85
-29,39,55,85,-23,34,56
-85,62,17,70,-59,-87,-92
-94,41,4,-78,20,50,60
78,-92,49,-66,-18,88,-75
-33,87,0,-91,-62,13,77
-67,76,-94,-6,62,-16,-98
27,6,-27,60,-31,-28,99
-71,87,-11,-82,-97,-54,71
11,92,100,-8,-34,-28,-60
-72,61,70,42,79,86,-6
-89,-58,-43,16,80,11,81
20,67,-97,3,-77,3,-35
67,-16,-78,-58,76,-98,-89
-62,81,-48,7,79,-55,-47
-57,-78,92,66,44,-59,17
93,-5,-3,28,18,58,-41
87,88,81,-30,93,-100,-69
-76,87,-93,69,-31,-4,-9
23,8,-1,-4,-88,-63,34
-30,-12,37,-52,-77,-95,-26
-67,29,-98,-99,-22,83,99
80,12,49,-73,65,-99,41
66,97,-9,62,62,70,9
29,-67,45,-69,68,35,87
59,34,40,-99,-48,-20,33
-36,82,-45,-78,-12,-22,-47
-47,2,-87,-23,62,1,-97
-87,37,11,-83,-74,72,29
49,-59,-92,-92,-26,73,97
6,-20,50,-83,67,-26,26
-81,-60,-57,-2,-71,38,-28
82,98,-5,-21,32,68,64
-43,-20,-25,84,-18,-56,45
79,-50,56,52,90,-43,19
31,23,42,46,-69,84,14
-86,1,-100,2,37,33,3
29,39,30,-98,-71,-59,-79
96,-64,7,68,-51,24,-24
-18,-30,85,63,-18,-73,-60
-75,-3,-93,8,44,-67,9
-78,80,-47,99,36,-54,31
44,71,89,60,-4,-84,-74
-1,-60,77,-51,53,-83,-32
50,-75,36,66,65,55,-7
4,-57,4,-56,-95,-47,99
-29,73,-91,41,48,-8,-69
28,18,36,18,11,59,-58
-77,-13,67,-12,49,65,-81
76,12,12,10,-38,-30,-70
53,-86,81,-31,51,-65,-47
74,92,-45,-39,-98,60,-73
60,-40,-49,-13,-7,75,-18
83,60,-88,34,-23,67,30
66,4,25,17,37,86,72
-83,-3,-71,-72,-2,96,-44
-30,38,-96,42,-32,-50,-50
62,-44,12,-38,71,-73,-45
2,-2,-58,-94,98,-5,58
3,58,-45,81,-58,11,73
86,-79,23,-74,-31,53,62
46,-18,-35,38,39,-80,69
-91,-57,69,-4,-58,22,18
48,64,74,18,-96,-48,-92
45,16,47,9,-33,32,-22
86,79,-62,11,60,-88,32
12,-5,11,42,6,-73,46
-93,-30,32,-2,49,-63,-30
-96,-50,-23,83,6,-40,-43
37,-9,-68,-32,-50,-84,-63
-60,37,72,87,-2,-32,86
-52,92,49,23,19,100,39
-98,42,-6,-10,-39,71,-63
-67,95,46,-100,-69,75,25
-2,-76,61,-73,-42,77,-88
9,3,21,-99,33,92,-80
14,-31,-74,-84,-6,48,73
70,-96,-64,66,37,-48,26
-55,58,37,-56,8,-62,94
50,-28,-96,-26,50,95,51
49,28,-79,-55,89,85,-33
31,94,-98,65,-18,100,35
71,64,-98,-72,-49,80,100
62,19,-90,-70,-100,55,85
52,-25,18,-6,-71,-71,68
66,83,63,-98,63,43,43
-51,-43,99,-67,9,17,-93
-68,3,-29,-80,-55,59,-36
-19,96,14,-99,15,-5,-30
-62,25,28,-69,-91,-5,-43
84,-90,56,-64,-69,-75,97
30,87,-64,-56,49,40,-77
30,91,5,-30,-51,1,-82
76,70,-36,52,-74,50,-94
-62,11,-69,45,-18,-39,-82
82,24,27,38,87,-68,85
-43,-77,85,-10,-31,-79,-52
-47,-93,37,-50,-49,-95,-91
-84,39,-24,-23,5,-6,62
26,-42,-92,46,32,34,-95
44,-100,-98,-60,6,24,68
-90,38,78,68,-88,-17,53
-100,-96,-45,-24,61,-90,91
-5,82,-66,-37,-4,23,93
-27,-57,-53,59,-72,-62,-99
-96,57,38,91,-47,-13,-9
74,3,7,-58,50,19,82
-46,-60,-62,-49,54,31,28
-86,-44,29,17,-95,36,-39
-64,-90,-94,-91,91,-58,-78
-56,-61,73,13,-51,-68,-70
-46,-30,-19,76,-25,-76,-96
-8,-85,25,-21,75,42,-21
3,-57,81,24,51,65,-35
-88,-57,-36,-88,82,-92,11
-11,-85,57,-53,19,-12,-47
70,-11,3,0,-94,-65,100
87,38,-62,34,-69,8,-12
-16,10,31,54,-58,50,93
-100,71,-91,58,-93,1,78
71,46,-26,3,40,-48,49
16,-2,74,78,-84,-83,-76
-86,58,-49,-92,25,58,-4
-18,-87,45,-42,48,27,77
-37,-31,37,64,-76,64,73
49,-30,-29,-75,-17,-59,68
-90,91,-53,-58,19,3,-85
-46,-80,-39,37,-76,-19,65
75,68,9,66,-89,38,-15
-90,59,-86,-94,54,84,-65
-98,4,-40,-39,-5,66,50
-78,33,-16,62,0,17,38
47,-20,32,-74,-31,-96,93
-30,40,74,28,45,61,51
97,-47,-66,85,70,55,-26
-92,90,-6,-72,12,-76,-28
30,25,-48,-51,83,11,-31
11,16,33,66,-59,-19,-94
22,-47,60,99,39,74,-76
44,-55,63,47,-72,46,-3
-23,13,39,-41,72,10,47
-87,58,-49,-98,-7,100,-36
92,-34,66,-31,18,-30,-63
74,17,-13,-29,23,45,18
-90,-57,77,-99,-95,-38,-18
65,35,-26,-86,-64,64,-42
100,-79,-84,-8,-87,4,51
38,-87,-55,-46,-53,15,-32
-1,29,97,40,1,-57,-66
71,21,58,98,21,97,41
-36,-14,-28,43,35,21,-56
-65,-75,57,-45,37,-3,-100
80,6,77,-98,93,39,-51
-10,-9,-51,38,-26,-79,81
6,13,72,-70,-36,-81,76
-24,73,-25,-5,-71,6,100
-82,48,11,51,8,-59,-89
15,21,12,-87,36,-89,31
-2,39,54,-83,43,-73,-32
0,87,18,-91,80,-63,39
70,84,-86,72,66,-24,68
-39,-25,13,-92,-42,26,88
24,15,-7,63,33,57,45
-10,70,-78,38,-96,50,69
18,26,4,19,-57,-72,-40
-80,81,72,-27,-75,15,-89
9,69,-43,-55,71,100,1
25,-94,20,-54,-68,-82,90
-62,-75,-37,4,-47,96,54
83,-76,95,-85,52,24,37
34,-13,77,20,-98,-72,-68
-52,28,-18,13,-27,-56,-66
-92,44,45,-91,-92,56,-17
98,-15,27,-95,-90,-37,-19
33,50,70,72,49,53,10
-89,53,-59,26,46,0,53
61,27,-1,88,20,-25,-61
-98,1,9,23,0,-35,-4
-13,-22,-12,-57,-56,-63,-39
64,-91,71,-83,-81,-99,-29
-76,3,-9,-86,90,-75,31
-74,-31,-71,20,-21,44,-72
83,54,66,79,-78,92,-82
40,-70,13,59,98,-7,-85
-46,-68,-8,-53,-12,36,-14
-42,-76,22,-92,19,64,16
-90,30,3,-83,57,-34,95
-31,7,10,-32,23,66,83
32,-24,-61,51,-97,65,-27
89,-89,-74,-85,-89,-99,-79
-55,-1,-87,20,43,52,-46
75,-13,27,-63,-13,48,45
20,-41,-51,-98,-16,47,42
-72,91,36,37,82,19,34
96,100,32,-37,-64,59,-53
-11,-7,-4,-75,-87,-15,-51
89,86,-56,23,47,-59,-37
52,49,45,-8,-65,-54,49
63,43,-85,9,-37,-19,63
-17,-12,58,-66,68,-75,69
-65,-59,-85,6,-16,32,75
1,74,-43,-26,-67,6,-83
-42,-18,4,18,55,-58,29
-93,-88,90,74,-23,44,23
95,5,65,27,-35,12,81
90,-81,-39,91,67,87,35
-90,25,-14,-44,98,78,-95
82,87,54,81,52,94,-81
-16,5,-22,94,-37,36,85
30,-36,52,46,78,7,57
24,81,35,86,-29,-21,-22
24,-31,-97,-11,29,-1,23
36,75,4,-67,-47,100,72
19,54,67,-3,37,52,73
94,74,-39,14,27,-86,-17
47,78,-76,64,100,13,-50
-46,52,-11,-36,-85,-44,-35
-69,-66,-36,-23,-16,15,-47
89,13,99,-97,-71,52,9
-56,42,-36,22,-13,24,-66
52,37,-61,-13,57,51,-54
64,20,-4,-77,-62,-5,-31
13,-15,15,54,83,72,-86
-20,45,57,-53,-56,-47,79
-60,36,74,57,-92,-49,-70
-27,67,-87,-47,73,-48,-35
-75,-47,-49,-19,-28,79,66
97,-57,82,59,86,-2,63
-44,74,-21,-25,90,-3,-1
11,-24,93,-46,-16,-66,96
-87,98,36,30,-3,-46,71
30,-100,-49,16,19,60,-21
26,-95,-67,8,55,-13,-20
-1,68,0,58,80,27,-74
-4,-48,-73,58,43,16,-11
44,8,-87,-19,-42,-66,79
-97,43,-28,-89,-98,78,-84
86,28,-55,78,2,39,-5
-74,78,69,93,59,17,25
-93,-77,96,36,74,-46,-84
-56,47,2,33,85,87,22
-58,-55,39,-84,-50,-97,-95
-39,-56,-68,84,9,86,89
11,-79,87,79,4,-31,19
47,-25,-90,-61,-63,52,31
71,-97,-89,39,40,54,65
76,-36,-86,13,-18,94,4
-26,-82,22,-37,-65,-31,-44
71,-16,-66,-82,87,-71,24
-6,-72,-33,-35,-58,69,-8
-74,-20,-70,-70,44,-79,-34
-23,-80,71,3,-43,-67,-56
39,9,47,68,3,39,96
-4,93,-50,7,-44,-58,-95
63,71,-31,81,30,-37,86
-28,-19,20,49,-95,-35,5
-55,66,90,92,-81,24,89
31,-5,6,55,-60,83,-21
-49,-2,70,-72,-94,-64,-71
-82,76,89,1,36,100,46
-45,-70,-89,-60,78,-90,14
-85,71,40,15,-68,10,0
-43,10,25,86,-2,52,-24
-9,58,88,-26,-6,48,-22
-93,-33,47,62,9,30,49
-56,36,91,87,-39,-9,-41
-3,89,-80,-20,-40,-70,-48
-23,-78,65,83,-11,-83,40
-70,-1,-61,38,-92,-25,-29
-16,-36,68,-15,6,51,-87
-19,17,87,-6,24,-99,-45
-3,-12,54,-7,58,83,68
-79,12,-32,-37,78,35,95
-38,2,11,-6,62,-24,2
-27,-39,90,-74,76,-97,-51
51,-42,78,49,-39,4,52
82,-93,20,26,-2,-30,94
32,-67,-72,10,-83,-78,12
83,-39,86,-8,26,-40,-80
30,81,-5,-80,38,1,46
-20,46,89,-78,39,-73,-77
17,15,21,-48,12,27,-76
-51,37,39,-35,44,21,-87
8,-21,87,-2,46,-89,61
-87,-81,24,14,22,22,87
1,-22,49,8,-90,24,67
28,44,98,5,-24,-68,13
42,-71,-44,45,-72,-3,53
-99,15,14,-1,-90,38,-70
-96,-55,65,-88,-27,-50,-81
-100,-57,58,-23,65,-28,-6
-39,-19,8,-24,-35,97,-71
39,-11,60,-27,0,50,-8
-7,-68,20,89,-73,22,51
8,31,87,35,-48,-65,-95
34,2,5,-45,2,76,15
-10,-49,58,-71,39,45,65
11,-71,-43,-3,-30,61,-36
-25,-13,26,79,-48,58,93
7,21,24,51,37,-29,43
38,83,19,-44,15,82,31
-53,-50,14,-40,-54,81,-99
-93,33,-58,-78,13,-72,-4
-41,1,1,-66,-75,-98,-77
6,75,37,11,-79,28,-1
-49,-69,5,62,-94,-29,1
-24,94,-53,-92,-20,94,23
-41,-40,-59,-15,-53,-23,-84
-34,69,-8,-10,1,79,99
-71,-22,-87,68,-62,33,47
-98,21,-95,-12,-70,-50,23
44,-33,14,62,-83,72,-23
3,75,-94,-76,34,-27,24
-64,15,34,33,-51,-75,-14
-79,-47,68,38,29,-93,-84
83,31,-3,-49,36,78,-56
53,77,50,17,-23,38,-34
31,54,-66,36,85,-44,-85
-87,-40,-69,-81,-23,9,60
-33,-90,-7,-95,-1,14,-94
-18,-16,-70,-30,-73,22,13
-51,82,81,88,-20,32,-73
59,86,82,-17,27,81,57
83,77,75,-31,-55,13,44
52,-77,92,-100,-41,32,-45
-19,73,-56,27,-83,71,-60
-26,29,26,70,4,-24,93
3,-11,21,-100,-45,-82,0
97,9,-63,42,89,41,-18
-77,95,9,-99,49,-42,-24
-94,-81,0,-87,59,-23,12
-89,-46,-44,17,32,53,-11
6,-62,-71,-22,-17,2,-98
-11,33,-33,69,-18,24,31
-48,96,85,-19,63,64,-18
53,-70,-53,-53,-74,9,98
89,17,-96,-85,72,-42,17
97,9,-3,20,-54,43,100
-74,70,-93,-28,-96,-7,-62
-23,-58,-95,-9,-56,-68,-97
-78,-80,14,95,42,-36,8
-89,1,34,-47,6,44,-6
79,-29,-99,-15,78,92,-66
16,-15,11,-13,-3,68,-82
64,44,91,-72,-21,-78,57
82,86,-47,-78,37,66,34
-63,37,4,-42,-24,11,-96
-37,-20,-65,29,-46,62,-79
-73,-21,-20,6,-65,17,14
-24,94,-17,84,-98,-49,26
1,9,77,-34,-47,45,37
-19,58,99,1,-36,96,-12
3,6,-93,71,-90,96,-50
-44,10,9,93,-14,-76,-66
31,-71,47,-37,32,-97,-5
12,64,86,-80,64,-50,-77
65,-26,57,31,-9,-12,-83
69,45,86,78,-34,48,84
77,40,-77,-81,65,38,51
96,-43,21,97,-76,83,-99
44,-75,9,70,-56,-80,13
-2,24,-27,38,-29,-87,68
82,63,-27,-88,14,78,-77
-12,-27,15,-54,80,-48,-89
-53,11,11,22,-96,0,96
55,-33,-90,22,74,24,-84
82,-56,48,-69,-14,89,41
3,-42,11,-5,10,-50,48
21,8,99,-28,40,-96,-64
38,-94,48,41,1,92,-37
-64,8,60,-93,68,-56,-93
-20,70,82,-60,-49,-9,-98
-26,59,72,20,-93,7,-58
-16,71,16,74,90,70,43
-35,22,63,-49,-9,4,-61
-96,41,29,98,58,44,-20
59,11,23,99,68,36,79
45,-96,69,-5,88,-19,-72
66,-56,-69,-64,24,0,26
74,-44,86,-15,-100,21,-84
95,12,77,32,-60,29,25
13,66,21,6,36,-31,-46
-53,-8,65,-99,33,32,-10
51,-45,41,-35,-94,48,-16
-99,37,-97,88,-3,69,-95
57,-25,-64,-18,47,38,-76
35,47,-72,-65,5,10,-63
57,79,2,85,-82,-8,9
93,37,-87,67,-93,-85,-11
-13,-64,-77,55,84,-70,31
-47,-7,99,74,-82,-73,88
21,-81,-47,67,27,-82,14
-21,-12,-11,-66,-73,48,37
48,-61,-68,-77,36,-35,73
-40,-14,-85,16,-96,79,-59
-16,-81,38,-83,-46,32,-30
81,-90,-59,-3,-77,87,96
-41,90,-75,95,-82,-84,-92
45,-88,-39,91,-100,-8,75
-89,100,-85,-24,-40,7,-12
-57,-4,30,20,-56,-24,-3
-16,-59,77,-8,3,-21,97
-35,-15,-93,-55,32,-79,2
-94,-64,-88,-22,84,93,-35
6,4,-94,-35,69,37,-92
-93,-25,-73,100,34,52,78
68,-4,-58,47,18,67,-61
38,-23,64,52,-86,80,44
-18,-42,92,87,-65,-87,-11
-8,-52,-66,36,100,-23,-55
73,-5,-67,-5,32,-80,2
73,69,31,-33,100,2,94
14,-38,62,43,96,-48,64
32,100,92,70,0,52,84
-88,-17,-49,3,1,90,11
16,-94,-33,86,-100,89,-30
90,28,-19,26,-45,0,12
-88,74,46,-91,-97,-37,90
91,-63,-79,55,90,34,-58
89,16,-44,-64,17,43,96
-24,-8,-75,49,55,-33,17
-75,-91,7,-22,-14,-19,-2
13,90,-34,-46,-48,-16,-94
-43,83,84,53,36,11,86
36,-60,99,-58,14,-23,10
-3,-21,-27,-58,-81,-35,38
-67,68,-96,2,12,-26,-95
-87,88,-81,6,45,84,20
25,55,-13,-44,-51,42,19
66,-81,61,97,-63,-82,21
-90,6,45,-48,93,-87,-50
2,96,-68,-33,-31,50,36
30,-19,-92,-23,0,72,-57
-1,82,42,-28,7,69,16
10,-100,64,67,-71,35,59
-28,-60,-62,87,55,5,29
3,-30,-76,-82,-43,32,26
81,78,-2,-30,41,-1,-19
77,6,94,52,-37,58,65
23,-66,-76,55,-77,-96,82
19,-8,11,41,-32,-66,7
-19,67,68,-12,-73,35,57
80,92,-49,21,89,83,-41
51,15,-29,70,0,77,80
-25,-39,54,46,-14,43,-54
96,-95,21,-20,-26,68,21
84,36,98,28,78,-60,6
-51,75,-1,-5,-86,60,-70
-80,-26,-100,81,9,90,76
84,43,94,69,84,84,85
51,-58,10,-12,16,-53,-34
49,-5,-39,-80,63,45,86
21,61,-70,-30,16,-61,-55
52,-24,-38,31,-15,45,-93
-2,-90,-62,65,93,11,-96
68,56,-84,-41,48,5,-59
-70,34,27,-79,38,-66,23
52,35,16,77,-70,-49,-75
-18,32,-77,-9,68,-7,-80
54,-35,66,5,-85,-81,79
65,-75,99,-52,7,83,-31
97,-43,-15,64,57,-1,45
-8,28,97,-83,-22,-60,26
42,28,-24,-11,-73,-41,-55
73,78,-72,-9,-42,77,-94
-45,-22,-51,22,42,-37,91
49,-17,28,7,71,-72,-74
95,-36,80,-15,-30,90,32
75,10,-69,51,-6,-2,42
-43,-95,40,-13,-90,-43,13
32,36,-10,-53,2,26,-86
-72,92,-62,25,-60,4,-4
-82,46,-68,-11,-61,-88,17
75,-54,-19,-88,5,-13,-25
26,-84,-84,12,-58,-23,96
-19,57,79,-85,-80,9,86
-8,-19,-52,-33,-95,-49,-57
-86,-60,-11,42,53,-24,75
93,-67,-10,-35,46,-100,48
68,-23,-74,-84,-72,86,-6
8,-24,75,-65,-16,26,95
49,84,-6,77,-75,-17,-78
9,-55,-12,76,-2,80,16
53,63,-26,60,11,-83,53
96,66,-2,53,-6,-53,49
23,-41,-91,-10,75,45,42
-38,81,-13,-76,89,-85,-45
1,-21,-46,-56,56,-32,54
48,-60,-6,-17,-79,7,-8
80,-68,-12,-43,15,27,99
-33,87,-33,98,-14,-51,-68
-64,70,91,-89,-11,-37,43
-10,-46,-45,45,11,-22,79
-60,-54,13,39,31,58,35
-96,50,-3,12,8,-24,36
-53,19,15,-90,4,-41,-52
-48,18,-32,-86,89,91,-11
85,-43,-30,79,-4,-100,-59
-28,-12,-55,10,-37,-65,18
-55,12,-89,-88,-50,-11,-28
-27,-7,-28,13,-50,92,16
93,-93,-29,-22,40,-77,-40
47,37,58,-70,-36,37,36
13,16,-14,-28,95,48,-38
-54,-84,-6,3,-4,-24,26
-58,74,-87,91,14,31,56
9,-28,-80,18,-94,-43,-71
-3,-66,-28,54,38,45,-53
-67,14,42,-60,62,62,86
42,-26,-29,59,17,-21,41
9,16,-84,38,38,-26,66
-85,50,-33,1,68,-90,30
59,-28,42,-98,58,-33,-13
5,-38,-50,-63,11,34,-60
33,31,42,-81,30,55,76
9,-22,50,23,85,-75,-8
-2,13,82,78,56,58,-13
91,-85,-99,71,77,-100,-1
22,62,0,-93,-54,31,-83
76,83,56,-12,-57,-7,-31
44,-34,-61,80,-67,61,80
-69,34,-67,80,89,-61,-51
-96,7,-90,41,6,-3,17
39,19,-22,33,90,51,-29
-56,-50,87,-65,-35,-43,-61
-4,35,-8,98,97,74,14
90,-21,-96,-60,9,59,84
-71,-72,42,85,-89,-88,-29
91,52,62,59,-30,30,97
-90,-97,-88,76,-39,-71,-4
26,50,92,-54,2,29,-38
-49,15,54,-16,50,-4,-55
10,45,-74,-92,31,-67,69
-97,-79,43,88,16,-12,-6
-41,-99,86,57,15,99,-21
-35,-92,-89,37,-72,-24,67
8,-23,38,39,-66,-5,98
-83,-34,61,-25,22,-63,-46
93,-69,-59,-50,1,-82,57
26,-82,-90,-7,60,-63,31
29,77,27,89,98,-53,-80
100,-82,-98,-33,-75,44,43
8,4,-48,-70,-32,-59,-74
-40,-86,-87,94,16,-98,21
13,-77,-34,48,55,-21,93
57,2,38,-22,14,-66,20
55,-28,14,-78,6,8,-10
24,-92,-65,87,-77,77,56
-18,-40,56,-7,-51,93,85
39,-29,89,97,-64,-90,-89
-68,-48,-52,26,94,26,-14
4,-75,75,-63,-63,87,19
-38,-48,27,-1,-53,31,7
52,60,-85,-21,86,16,-4
94,43,86,-83,-31,30,31
-41,36,-56,9,-32,-80,55
-8,-13,-32,-22,69,3,10
45,-16,-9,62,17,81,97
-22,-62,19,-41,1,23,-37
-54,44,62,82,-95,36,31
-26,-15,-57,-39,28,12,-82
70,92,-40,-32,-30,79,-71
26,87,-5,-42,-91,-76,7
52,5,-54,-88,-47,84,66
-46,35,13,-34,95,-47,49
-92,80,21,-36,66,-54,43
38,79,16,65,-63,-38,30
-74,39,-45,-9,43,-75,83
-23,82,-85,18,10,-68,81
95,-88,37,-87,-55,-63,58
52,83,71,-28,-78,-15,38
42,86,-68,-69,82,-51,35
-28,-42,22,-8,-93,-39,-19
-60,-20,-6,39,38,85,34
83,84,27,87,40,30,-78
-38,81,42,10,-50,96,79
-12,-38,-63,-43,-99,16,-98
82,9,-1,-70,6,-47,-67
18,-56,93,77,-64,85,61
42,-63,-61,91,-42,-53,55
81,82,-29,54,27,-48,-24
29,-91,31,84,-31,40,35
72,24,52,-32,-14,14,-87
21,-14,-95,11,17,29,-26
-98,-87,35,47,-10,88,-4
30,-83,-43,1,-75,-46,-21
93,-79,59,-24,-96,-85,7
-30,-48,-52,28,-18,-92,27
-71,-32,-17,-41,-56,-59,-81
74,-60,42,37,-7,36,10
88,-20,9,29,-49,9,-63
-74,-33,33,-87,34,-78,-100
-77,-60,-46,-64,-60,29,-25
94,19,92,80,45,-94,58
-21,-10,-62,-86,96,-37,14
25,92,88,-16,-74,-5,92
-28,9,-3,21,-3,87,-71
-76,-64,6,67,79,32,-42
57,25,-32,-82,-25,-8,-90
47,71,-74,-65,-85,25,-75
-18,-64,64,-58,-34,-36,5
-94,93,99,11,-13,-33,0
89,-89,-14,-93,46,-37,-87
-76,-24,26,-81,14,58,-31
-85,-62,6,47,-20,-80,0
-83,89,-74,28,-65,95,-57
-92,93,-58,-5,75,-33,57
-96,-42,-88,20,-5,49,6
20,86,-9,-16,-88,-7,-23
51,-14,-82,3,36,-91,-41
15,-18,-72,-75,18,-47,8
44,97,75,14,23,70,97
37,-29,77,-34,-19,-67,43
-58,-6,-28,-57,-57,73,81
-60,17,68,-74,-7,-56,-71
-81,94,69,-46,56,98,-79
-2,-16,93,-90,-32,6,14
14,-57,46,81,-53,-31,27
63,-41,2,81,-4,26,-54
-67,97,-27,-9,-21,-13,-13
-50,94,68,-47,98,78,-97
-9,-41,-81,-77,16,-22,4
-85,93,24,35,97,-44,-83
-49,-15,-42,-69,-13,-70,15
90,-11,33,87,-55,-72,68
44,91,-84,78,-59,82,89
75,-7,47,50,75,60,26
-73,-7,-16,-89,12,86,4
92,-56,33,26,91,-60,55
75,-2,-52,-35,-16,-49,-29
42,-20,-79,33,38,80,23
-91,77,-2,70,1,-54,-4
3,-2,-40,78,-57,-46,-62
-60,-50,-56,61,-81,-82,48
-16,43,37,1,-8,31,-2
30,-12,-84,11,-42,-10,-79
64,74,-42,30,88,-58,18
13,-57,-29,64,54,64,-25
58,19,-47,-81,64,48,-99
-9,-86,-23,10,58,37,91
90,-42,-80,95,39,64,-46
-21,13,-45,99,24,-100,18
-89,65,-93,75,49,-75,-87
24,54,-21,90,-7,-50,-49
0,37,-62,69,-36,-11,-9
63,16,-72,-40,-55,72,-54
21,-13,96,-29,-21,-40,1
70,71,-72,-96,78,-43,-40
-55,-58,-59,-21,-69,87,-63
